run_id,role,coordination,count
Cu_coord_identified_material_r0_s113_untreated,validation,5,270
Cu_coord_identified_material_r0_s113_untreated,validation,6,52
Cu_coord_identified_material_r0_s113_untreated,test,4,48
Cu_coord_identified_material_r0_s113_untreated,test,5,302
Cu_coord_identified_material_r0_s113_untreated,test,6,54
Cu_coord_identified_material_r0_s113_treated,train,4,175
Cu_coord_identified_material_r0_s113_treated,train,5,815
Cu_coord_identified_material_r0_s113_treated,train,6,228
Cu_coord_identified_material_r0_s113_treated,validation,4,55
Cu_coord_identified_material_r0_s113_treated,validation,5,270
Cu_coord_identified_material_r0_s113_treated,validation,6,52
Cu_coord_identified_material_r0_s113_treated,test,4,48
Cu_coord_identified_material_r0_s113_treated,test,5,302
Cu_coord_identified_material_r0_s113_treated,test,6,54
Cu_coord_identified_material_r1_s113_untreated,train,4,159
Cu_coord_identified_material_r1_s113_untreated,train,5,852
Cu_coord_identified_material_r1_s113_untreated,train,6,199
Cu_coord_identified_material_r1_s113_untreated,validation,4,52
Cu_coord_identified_material_r1_s113_untreated,validation,5,268
Cu_coord_identified_material_r1_s113_untreated,validation,6,64
Cu_coord_identified_material_r1_s113_untreated,test,4,67
Cu_coord_identified_material_r1_s113_untreated,test,5,267
Cu_coord_identified_material_r1_s113_untreated,test,6,71
Cu_coord_identified_material_r1_s113_treated,train,4,159
Cu_coord_identified_material_r1_s113_treated,train,5,852
Cu_coord_identified_material_r1_s113_treated,train,6,199
Cu_coord_identified_material_r1_s113_treated,validation,4,52
Cu_coord_identified_material_r1_s113_treated,validation,5,268
Cu_coord_identified_material_r1_s113_treated,validation,6,64
Cu_coord_identified_material_r1_s113_treated,test,4,67
Cu_coord_identified_material_r1_s113_treated,test,5,267
Cu_coord_identified_material_r1_s113_treated,test,6,71
Cu_coord_spectrum_r0_s113_untreated,train,4,169
Cu_coord_spectrum_r0_s113_untreated,train,5,824
Cu_coord_spectrum_r0_s113_untreated,train,6,206
Cu_coord_spectrum_r0_s113_untreated,validation,4,55
Cu_coord_spectrum_r0_s113_untreated,validation,5,277
Cu_coord_spectrum_r0_s113_untreated,validation,6,68
Cu_coord_spectrum_r0_s113_untreated,test,4,54
Cu_coord_spectrum_r0_s113_untreated,test,5,286
Cu_coord_spectrum_r0_s113_untreated,test,6,60
Cu_coord_spectrum_r0_s113_treated,train,4,169
Cu_coord_spectrum_r0_s113_treated,train,5,824
Cu_coord_spectrum_r0_s113_treated,train,6,206
Cu_coord_spectrum_r0_s113_treated,validation,4,55
Cu_coord_spectrum_r0_s113_treated,validation,5,277
Cu_coord_spectrum_r0_s113_treated,validation,6,68
Cu_coord_spectrum_r0_s113_treated,test,4,54
Cu_coord_spectrum_r0_s113_treated,test,5,286
Cu_coord_spectrum_r0_s113_treated,test,6,60
Cu_coord_spectrum_r1_s113_untreated,train,4,169
Cu_coord_spectrum_r1_s113_untreated,train,5,815
Cu_coord_spectrum_r1_s113_untreated,train,6,215
Cu_coord_spectrum_r1_s113_untreated,validation,4,55
Cu_coord_spectrum_r1_s113_untreated,validation,5,291
Cu_coord_spectrum_r1_s113_untreated,validation,6,54
Cu_coord_spectrum_r1_s113_untreated,test,4,54
Cu_coord_spectrum_r1_s113_untreated,test,5,281
Cu_coord_spectrum_r1_s113_untreated,test,6,65
Cu_coord_spectrum_r1_s113_treated,train,4,169
Cu_coord_spectrum_r1_s113_treated,train,5,815
Cu_coord_spectrum_r1_s113_treated,train,6,215
Cu_coord_spectrum_r1_s113_treated,validation,4,55
Cu_coord_spectrum_r1_s113_treated,validation,5,291
Cu_coord_spectrum_r1_s113_treated,validation,6,54
Cu_coord_spectrum_r1_s113_treated,test,4,54
Cu_coord_spectrum_r1_s113_treated,test,5,281
Cu_coord_spectrum_r1_s113_treated,test,6,65
