run_id,metric,value
Cu_coord_identified_material_r0_s211_released,accuracy,0.8836633663366337
Cu_coord_identified_material_r0_s211_released,macro_f1,0.7996996328846367
Cu_coord_identified_material_r0_s211_released,f1_4,0.6428571428571429
Cu_coord_identified_material_r0_s211_released,f1_5,0.9245585874799358
Cu_coord_identified_material_r0_s211_released,f1_6,0.8316831683168316
Cu_coord_identified_material_r0_s211_unit_peak,accuracy,0.8737623762376238
Cu_coord_identified_material_r0_s211_unit_peak,macro_f1,0.7788014772141757
Cu_coord_identified_material_r0_s211_unit_peak,f1_4,0.6419753086419753
Cu_coord_identified_material_r0_s211_unit_peak,f1_5,0.918918918918919
Cu_coord_identified_material_r0_s211_unit_peak,f1_6,0.7755102040816326
Cu_coord_identified_material_r1_s113_released,accuracy,0.837037037037037
Cu_coord_identified_material_r1_s113_released,macro_f1,0.7679645947447805
Cu_coord_identified_material_r1_s113_released,f1_4,0.5961538461538461
Cu_coord_identified_material_r1_s113_released,f1_5,0.8842105263157894
Cu_coord_identified_material_r1_s113_released,f1_6,0.8235294117647058
Cu_coord_identified_material_r1_s113_unit_peak,accuracy,0.8395061728395061
Cu_coord_identified_material_r1_s113_unit_peak,macro_f1,0.7774423999065171
Cu_coord_identified_material_r1_s113_unit_peak,f1_4,0.6792452830188679
Cu_coord_identified_material_r1_s113_unit_peak,f1_5,0.8861646234676007
Cu_coord_identified_material_r1_s113_unit_peak,f1_6,0.7669172932330827
Cu_coord_identified_material_r1_s211_released,accuracy,0.8320987654320988
Cu_coord_identified_material_r1_s211_released,macro_f1,0.7618544033293259
Cu_coord_identified_material_r1_s211_released,f1_4,0.6019417475728155
Cu_coord_identified_material_r1_s211_released,f1_5,0.8807017543859649
Cu_coord_identified_material_r1_s211_released,f1_6,0.8029197080291971
Cu_coord_identified_material_r1_s211_unit_peak,accuracy,0.837037037037037
Cu_coord_identified_material_r1_s211_unit_peak,macro_f1,0.7707096298643838
Cu_coord_identified_material_r1_s211_unit_peak,f1_4,0.6601941747572816
Cu_coord_identified_material_r1_s211_unit_peak,f1_5,0.8850174216027874
Cu_coord_identified_material_r1_s211_unit_peak,f1_6,0.7669172932330827
Cu_md_identified_material_r0_s113_released,mae,0.06375649299515548
Cu_md_identified_material_r0_s113_released,r2,0.5541956596712843
Cu_md_identified_material_r0_s113_unit_peak,mae,0.06632276597226523
Cu_md_identified_material_r0_s113_unit_peak,r2,0.5212640569389211
Cu_md_identified_material_r0_s211_released,mae,0.06422004780558725
Cu_md_identified_material_r0_s211_released,r2,0.5439559488373209
Cu_md_identified_material_r0_s211_unit_peak,mae,0.06524130969025077
Cu_md_identified_material_r0_s211_unit_peak,r2,0.5344812655177689
Cu_md_identified_material_r1_s113_released,mae,0.06113233010958304
Cu_md_identified_material_r1_s113_released,r2,0.5310695449746008
Cu_md_identified_material_r1_s113_unit_peak,mae,0.06696947454969475
Cu_md_identified_material_r1_s113_unit_peak,r2,0.4577456386901899
Cu_md_identified_material_r1_s211_released,mae,0.06196437239106145
Cu_md_identified_material_r1_s211_released,r2,0.5186528863667343
Cu_md_identified_material_r1_s211_unit_peak,mae,0.0668253816537581
Cu_md_identified_material_r1_s211_unit_peak,r2,0.45908685492143186
