type,id_0,id_1,id_2,weight_0,weight_1,weight_2,label
all,mp-1183995,mp-4473,mp-14970,0.29906542056074764,0.32710280373831785,0.3738317757009347,1.07
all,mp-1183995,mp-4473,mp-14970,0.35519125683060104,0.34972677595628415,0.29508196721311475,0.94
all,mp-1183995,mp-4473,mp-14970,0.4218009478672986,0.29383886255924174,0.2843601895734597,0.86
all,mp-1183995,mp-4473,mp-14970,0.538961038961039,0.025974025974025972,0.4350649350649351,0.9
all,mp-1183995,mp-4473,mp-14970,0.2105263157894737,0.16666666666666669,0.6228070175438597,1.41
all,mp-1183995,mp-4473,mp-14970,0.38095238095238093,0.11111111111111112,0.5079365079365079,1.13
all,mp-1183995,mp-4473,mp-14970,0.5874125874125874,0.27272727272727276,0.13986013986013987,0.55
all,mp-1183995,mp-4473,mp-14970,0.435,0.22,0.34500000000000003,0.91
all,mp-1183995,mp-4473,mp-14970,0.2727272727272727,0.5272727272727273,0.20000000000000004,0.93
all,mp-1183995,mp-4473,mp-14970,0.18831168831168832,0.33766233766233766,0.474025974025974,1.29
all,mp-1183995,mp-4473,mp-14970,0.8411214953271028,0.037383177570093455,0.12149532710280374,0.28
all,mp-1183995,mp-4473,mp-14970,0.3632075471698113,0.46698113207547165,0.16981132075471697,0.81
all,mp-1183995,mp-4473,mp-14970,0.6610169491525423,0.11864406779661016,0.22033898305084743,0.56
all,mp-1183995,mp-4473,mp-14970,0.1907216494845361,0.32989690721649484,0.4793814432989691,1.29
all,mp-1071618,mp-570136,mp-504867,0.23333333333333328,0.7222222222222222,0.044444444444444446,0.81
all,mp-1071618,mp-570136,mp-504867,0.313953488372093,0.12790697674418605,0.5581395348837209,1.24
all,mp-1071618,mp-570136,mp-504867,0.25146198830409355,0.31578947368421056,0.43274853801169594,1.18
all,mp-1071618,mp-570136,mp-504867,0.48275862068965514,0.44827586206896547,0.06896551724137931,0.59
all,mp-1071618,mp-570136,mp-504867,0.3015075376884422,0.3969849246231156,0.3015075376884422,1.0
all,mp-1071618,mp-570136,mp-504867,0.19266055045871555,0.1834862385321101,0.6238532110091743,1.43
all,mp-1071618,mp-570136,mp-504867,0.44859813084112143,0.1588785046728972,0.3925233644859813,0.94
all,mp-1071618,mp-570136,mp-504867,0.10752688172043008,0.5053763440860215,0.3870967741935484,1.28
all,mp-1071618,mp-570136,mp-504867,0.3508771929824562,0.6228070175438597,0.026315789473684213,0.68
all,mp-1071618,mp-570136,mp-504867,0.27731092436974786,0.3445378151260505,0.3781512605042017,1.1
all,mp-1071618,mp-570136,mp-504867,0.0982142857142857,0.11607142857142856,0.7857142857142857,1.69
all,mp-1071618,mp-570136,mp-504867,0.44075829383886256,0.3033175355450237,0.2559241706161138,0.82
all,mp-1071618,mp-570136,mp-504867,0.20833333333333331,0.5238095238095238,0.26785714285714285,1.06
all,mp-1071618,mp-570136,mp-504867,0.34946236559139776,0.3440860215053763,0.3064516129032258,0.96
all,mp-1071618,mp-570136,mp-504867,0.35323383084577115,0.33333333333333337,0.31343283582089554,0.96
all,mp-1071618,mp-570136,mp-504867,0.11724137931034478,0.5241379310344828,0.35862068965517246,1.24
all,mp-1071618,mp-570136,mp-504867,0.033149171270718196,0.430939226519337,0.5359116022099447,1.5
all,mp-1071618,mp-570136,mp-504867,0.556390977443609,0.14285714285714285,0.3007518796992481,0.74
all,mp-1071618,mp-570136,mp-504867,0.45744680851063824,0.11702127659574467,0.425531914893617,0.97
all,mp-1071618,mp-570136,mp-504867,0.608974358974359,0.09615384615384616,0.29487179487179493,0.69
all,mp-13045,mp-558231,mp-1201664,0.6690140845070423,0.007042253521126761,0.323943661971831,0.65
all,mp-13045,mp-558231,mp-1201664,0.5129533678756476,0.17098445595854922,0.31606217616580307,0.8
all,mp-13045,mp-558231,mp-1201664,0.375,0.390625,0.234375,0.86
all,mp-13045,mp-558231,mp-1201664,0.3283582089552239,0.2587064676616916,0.41293532338308464,1.08
all,mp-13045,mp-558231,mp-1201664,0.3744493392070484,0.20264317180616742,0.4229074889867841,1.05
all,mp-13045,mp-558231,mp-1201664,0.1842105263157895,0.26973684210526316,0.5460526315789475,1.36
all,mp-13045,mp-558231,mp-1201664,0.06382978723404255,0.4255319148936171,0.5106382978723404,1.45
all,mp-13045,mp-558231,mp-1201664,0.10945273631840796,0.4875621890547264,0.4029850746268657,1.29
all,mp-13045,mp-558231,mp-1201664,0.05673758865248225,0.41134751773049644,0.5319148936170213,1.48
all,mp-13045,mp-558231,mp-1201664,0.0,0.48148148148148145,0.5185185185185185,1.52
all,mp-13045,mp-558231,mp-1201664,0.49999999999999994,0.2857142857142857,0.21428571428571425,0.71
all,mp-13045,mp-558231,mp-1201664,0.10457516339869283,0.5490196078431372,0.3464052287581699,1.24
all,mp-13045,mp-558231,mp-1201664,0.5384615384615384,0.04487179487179487,0.4166666666666667,0.88
all,mp-13045,mp-558231,mp-1201664,0.30364372469635625,0.3765182186234818,0.3198380566801619,1.02
all,mp-13045,mp-558231,mp-1201664,0.6285714285714287,0.1928571428571429,0.17857142857142858,0.55
all,mp-13045,mp-558231,mp-1201664,0.024539877300613522,0.3619631901840491,0.6134969325153374,1.59
all,mp-13045,mp-558231,mp-1201664,0.7789473684210526,0.17894736842105263,0.042105263157894736,0.26
all,mp-13045,mp-558231,mp-1201664,0.27777777777777773,0.2824074074074074,0.4398148148148148,1.16
all,mp-13045,mp-558231,mp-1201664,0.021739130434782625,0.21739130434782605,0.7608695652173912,1.74
all,mp-13045,mp-558231,mp-1201664,0.44295302013422816,0.4966442953020134,0.060402684563758385,0.62
all,mp-683917,mp-1201409,mp-6571,0.4786324786324786,0.45299145299145294,0.06837606837606837,0.59
all,mp-683917,mp-1201409,mp-6571,0.49740932642487046,0.0,0.5025906735751295,1.01
all,mp-683917,mp-1201409,mp-6571,0.4674556213017752,0.08284023668639054,0.44970414201183434,0.98
all,mp-683917,mp-1201409,mp-6571,0.08045977011494247,0.5977011494252874,0.32183908045977017,1.24
all,mp-683917,mp-1201409,mp-6571,0.376425855513308,0.3193916349809886,0.30418250950570347,0.93
all,mp-683917,mp-1201409,mp-6571,0.3107344632768362,0.24293785310734461,0.4463276836158192,1.14
all,mp-683917,mp-1201409,mp-6571,0.4038461538461538,0.40865384615384615,0.1875,0.78
all,mp-683917,mp-1201409,mp-6571,0.030000000000000027,0.74,0.23,1.2
all,mp-683917,mp-1201409,mp-6571,0.43065693430656926,0.10218978102189781,0.46715328467153283,1.04
all,mp-683917,mp-1201409,mp-6571,0.2,0.1923076923076923,0.6076923076923078,1.41
all,mp-683917,mp-1201409,mp-6571,0.3073770491803279,0.3114754098360656,0.3811475409836066,1.07
all,mp-683917,mp-1201409,mp-6571,0.053892215568862256,0.5628742514970061,0.38323353293413176,1.33
all,mp-683917,mp-1201409,mp-6571,0.6291390728476821,0.17880794701986755,0.1920529801324503,0.56
all,mp-683917,mp-1201409,mp-6571,0.37037037037037035,0.2175925925925926,0.41203703703703703,1.04
all,mp-683917,mp-1201409,mp-6571,0.5362318840579711,0.46376811594202905,0.0,0.46
all,mp-683917,mp-1201409,mp-6571,0.125,0.6875000000000001,0.1875,1.06
all,mp-683917,mp-1201409,mp-6571,0.38181818181818183,0.3696969696969697,0.24848484848484853,0.87
all,mp-683917,mp-1201409,mp-6571,0.0,0.044444444444444446,0.9555555555555555,1.96
all,mp-683917,mp-1201409,mp-6571,0.25675675675675674,0.3738738738738739,0.36936936936936937,1.11
all,mp-683917,mp-1201409,mp-6571,0.43274853801169594,0.3508771929824561,0.21637426900584797,0.78
all,mp-1192952,mp-7152,mp-543047,0.3036649214659686,0.25654450261780104,0.43979057591623033,1.14
all,mp-1192952,mp-7152,mp-543047,0.41984732824427484,0.2137404580152672,0.36641221374045796,0.95
all,mp-1192952,mp-7152,mp-543047,0.10377358490566035,0.2641509433962264,0.6320754716981132,1.53
all,mp-1192952,mp-7152,mp-543047,0.4135338345864662,0.39849624060150374,0.18796992481203006,0.77
all,mp-1192952,mp-7152,mp-543047,0.32653061224489793,0.5306122448979592,0.14285714285714288,0.82
all,mp-1192952,mp-7152,mp-543047,0.19696969696969696,0.4621212121212121,0.3409090909090909,1.14
all,mp-1192952,mp-7152,mp-543047,0.4876847290640394,0.4926108374384237,0.01970443349753695,0.53
all,mp-1192952,mp-7152,mp-543047,0.3386243386243386,0.3703703703703704,0.291005291005291,0.95
all,mp-1192952,mp-7152,mp-543047,0.48863636363636365,0.011363636363636364,0.5,1.01
all,mp-1192952,mp-7152,mp-543047,0.10144927536231878,0.5942028985507247,0.30434782608695654,1.2
all,mp-1192952,mp-7152,mp-543047,0.4385964912280702,0.1345029239766082,0.4269005847953216,0.99
all,mp-1192952,mp-7152,mp-543047,0.01075268817204302,0.7311827956989247,0.25806451612903225,1.25
all,mp-1192952,mp-7152,mp-543047,0.18518518518518512,0.7037037037037037,0.1111111111111111,0.93
all,mp-1192952,mp-7152,mp-543047,0.15625,0.22499999999999998,0.6187499999999999,1.46
all,mp-1192952,mp-7152,mp-543047,0.13636363636363633,0.525974025974026,0.33766233766233766,1.2
all,mp-1192952,mp-7152,mp-543047,0.017699115044247805,0.5486725663716815,0.4336283185840708,1.42
all,mp-1192952,mp-7152,mp-543047,0.6737588652482269,0.1347517730496454,0.1914893617021277,0.52
all,mp-1192952,mp-7152,mp-543047,0.3645833333333333,0.4375,0.19791666666666669,0.83
all,mp-1192952,mp-7152,mp-543047,0.5114942528735632,0.3333333333333333,0.15517241379310345,0.64
all,mp-1192952,mp-7152,mp-543047,0.37055837563451777,0.4568527918781726,0.17258883248730966,0.8
all,mp-1180294,mp-1091416,mp-555814,0.5368421052631579,0.3368421052631579,0.1263157894736842,0.59
all,mp-1180294,mp-1091416,mp-555814,0.22727272727272727,0.15584415584415584,0.6168831168831169,1.39
all,mp-1180294,mp-1091416,mp-555814,0.2702702702702703,0.33333333333333337,0.39639639639639646,1.13
all,mp-1180294,mp-1091416,mp-555814,0.05645161290322577,0.20161290322580647,0.7419354838709677,1.69
all,mp-1180294,mp-1091416,mp-555814,0.3732718894009217,0.4055299539170507,0.22119815668202764,0.85
all,mp-1180294,mp-1091416,mp-555814,0.06250000000000006,0.10416666666666666,0.8333333333333333,1.77
all,mp-1180294,mp-1091416,mp-555814,0.06586826347305388,0.5568862275449102,0.37724550898203596,1.31
all,mp-1180294,mp-1091416,mp-555814,0.36893203883495146,0.0,0.6310679611650486,1.26
all,mp-1180294,mp-1091416,mp-555814,0.4850299401197605,0.437125748502994,0.07784431137724551,0.59
all,mp-1180294,mp-1091416,mp-555814,0.5859872611464968,0.08280254777070063,0.33121019108280253,0.75
all,mp-1180294,mp-1091416,mp-555814,0.5688622754491018,0.023952095808383235,0.407185628742515,0.84
all,mp-1180294,mp-1091416,mp-555814,0.3409090909090909,0.3181818181818182,0.3409090909090909,1.0
all,mp-1180294,mp-1091416,mp-555814,0.605095541401274,0.0,0.39490445859872614,0.79
all,mp-1180294,mp-1091416,mp-555814,0.3670886075949367,0.5063291139240507,0.12658227848101267,0.76
all,mp-1180294,mp-1091416,mp-555814,0.11538461538461549,0.6153846153846154,0.2692307692307693,1.15
all,mp-1180294,mp-1091416,mp-555814,0.3973509933774834,0.40397350993377484,0.1986754966887417,0.8
all,mp-1180294,mp-1091416,mp-555814,0.325,0.48333333333333334,0.19166666666666668,0.87
all,mp-1180294,mp-1091416,mp-555814,0.2222222222222222,0.5751633986928104,0.20261437908496732,0.98
all,mp-1180294,mp-1091416,mp-555814,0.2701421800947868,0.3127962085308057,0.4170616113744076,1.15
all,mp-1180294,mp-1091416,mp-555814,0.4083769633507853,0.13089005235602094,0.4607329842931937,1.05
all,mp-867283,mp-13695,mp-1203872,0.2763157894736842,0.05263157894736842,0.6710526315789473,1.39
all,mp-867283,mp-13695,mp-1203872,0.33599999999999997,0.376,0.288,0.95
all,mp-867283,mp-13695,mp-1203872,0.026845637583892638,0.523489932885906,0.4496644295302013,1.42
all,mp-867283,mp-13695,mp-1203872,0.02255639097744363,0.3082706766917293,0.6691729323308271,1.65
all,mp-867283,mp-13695,mp-1203872,0.24999999999999997,0.6111111111111113,0.13888888888888892,0.89
all,mp-867283,mp-13695,mp-1203872,0.27624309392265195,0.27624309392265195,0.44751381215469616,1.17
all,mp-867283,mp-13695,mp-1203872,0.2463054187192118,0.3152709359605911,0.438423645320197,1.19
all,mp-867283,mp-13695,mp-1203872,0.29375,0.3875,0.31875000000000003,1.03
all,mp-867283,mp-13695,mp-1203872,0.3760330578512397,0.3842975206611571,0.23966942148760328,0.86
all,mp-867283,mp-13695,mp-1203872,0.3373493975903614,0.34538152610441764,0.3172690763052209,0.98
all,mp-867283,mp-13695,mp-1203872,0.708955223880597,0.23880597014925373,0.05223880597014926,0.34
all,mp-867283,mp-13695,mp-1203872,0.08965517241379312,0.22068965517241382,0.6896551724137931,1.6
all,mp-867283,mp-13695,mp-1203872,0.12422360248447203,0.5031055900621119,0.3726708074534162,1.25
all,mp-867283,mp-13695,mp-1203872,0.492063492063492,0.05291005291005291,0.455026455026455,0.96
all,mp-867283,mp-13695,mp-1203872,0.8076923076923077,0.15384615384615385,0.038461538461538464,0.23
all,mp-867283,mp-13695,mp-1203872,0.38223938223938225,0.2702702702702703,0.3474903474903475,0.97
all,mp-867283,mp-13695,mp-1203872,0.16304347826086954,0.46195652173913043,0.37500000000000006,1.21
all,mp-867283,mp-13695,mp-1203872,0.23893805309734517,0.12389380530973454,0.6371681415929203,1.4
all,mp-867283,mp-13695,mp-1203872,0.4635416666666667,0.3072916666666667,0.22916666666666669,0.77
all,mp-867283,mp-13695,mp-1203872,0.5199999999999999,0.11200000000000002,0.368,0.85
all,mp-21985,mp-1228984,mp-722906,0.4590163934426229,0.3442622950819672,0.19672131147540983,0.74
all,mp-21985,mp-1228984,mp-722906,0.30630630630630623,0.4054054054054054,0.2882882882882883,0.98
all,mp-21985,mp-1228984,mp-722906,0.4134078212290503,0.16201117318435754,0.4245810055865922,1.01
all,mp-21985,mp-1228984,mp-722906,0.7211538461538461,0.23076923076923075,0.04807692307692308,0.33
all,mp-21985,mp-1228984,mp-722906,0.13513513513513514,0.11711711711711711,0.7477477477477478,1.61
all,mp-21985,mp-1228984,mp-722906,0.45177664974619297,0.2487309644670051,0.29949238578680204,0.85
all,mp-21985,mp-1228984,mp-722906,0.17894736842105258,0.568421052631579,0.25263157894736843,1.07
all,mp-21985,mp-1228984,mp-722906,0.4666666666666666,0.19999999999999998,0.3333333333333333,0.87
all,mp-21985,mp-1228984,mp-722906,0.38125000000000003,0.4937500000000001,0.12500000000000003,0.74
all,mp-21985,mp-1228984,mp-722906,0.17721518987341772,0.0,0.8227848101265822,1.65
all,mp-21985,mp-1228984,mp-722906,0.7982456140350879,0.061403508771929835,0.14035087719298248,0.34
all,mp-21985,mp-1228984,mp-722906,0.375,0.2788461538461538,0.34615384615384615,0.97
all,mp-21985,mp-1228984,mp-722906,0.449074074074074,0.25925925925925924,0.29166666666666663,0.84
all,mp-21985,mp-1228984,mp-722906,0.01724137931034484,0.3448275862068965,0.6379310344827586,1.62
all,mp-21985,mp-1228984,mp-722906,0.14285714285714285,0.5824175824175825,0.2747252747252747,1.13
all,mp-21985,mp-1228984,mp-722906,0.6762589928057553,0.2805755395683453,0.043165467625899276,0.37
all,mp-21985,mp-1228984,mp-722906,0.06369426751592355,0.4012738853503185,0.535031847133758,1.47
all,mp-21985,mp-1228984,mp-722906,0.5266666666666667,0.35333333333333333,0.12,0.59
all,mp-21985,mp-1228984,mp-722906,0.062499999999999965,0.5234375,0.4140625,1.35
all,mp-21985,mp-1228984,mp-722906,0.2648648648648649,0.4810810810810811,0.25405405405405407,0.99
all,mp-1080022,mp-640885,mp-699474,0.4018264840182649,0.29680365296803657,0.30136986301369867,0.9
all,mp-1080022,mp-640885,mp-699474,0.489655172413793,0.2551724137931034,0.2551724137931034,0.77
all,mp-1080022,mp-640885,mp-699474,0.4252336448598131,0.18691588785046728,0.3878504672897196,0.96
all,mp-1080022,mp-640885,mp-699474,0.20279720279720279,0.4265734265734265,0.3706293706293706,1.17
all,mp-1080022,mp-640885,mp-699474,0.32911392405063294,0.5569620253164558,0.1139240506329114,0.78
all,mp-1080022,mp-640885,mp-699474,0.6355140186915887,0.3364485981308411,0.02803738317757009,0.39
all,mp-1080022,mp-640885,mp-699474,0.4965034965034965,0.42657342657342656,0.07692307692307693,0.58
all,mp-1080022,mp-640885,mp-699474,0.3707865168539326,0.4269662921348315,0.20224719101123598,0.83
all,mp-1080022,mp-640885,mp-699474,0.18018018018018017,0.7027027027027029,0.11711711711711713,0.94
all,mp-1080022,mp-640885,mp-699474,0.43200000000000005,0.344,0.22400000000000003,0.79
all,mp-1080022,mp-640885,mp-699474,0.06930693069306926,0.25742574257425743,0.6732673267326733,1.6
all,mp-1080022,mp-640885,mp-699474,0.4057142857142857,0.27999999999999997,0.31428571428571433,0.91
all,mp-1080022,mp-640885,mp-699474,0.16071428571428567,0.5535714285714286,0.28571428571428575,1.12
all,mp-1080022,mp-640885,mp-699474,0.13917525773195877,0.5,0.3608247422680413,1.22
all,mp-1080022,mp-640885,mp-699474,0.4175824175824176,0.5274725274725275,0.054945054945054944,0.64
all,mp-1080022,mp-640885,mp-699474,0.46428571428571425,0.12755102040816324,0.40816326530612246,0.94
all,mp-1080022,mp-640885,mp-699474,0.42708333333333337,0.21354166666666669,0.35937500000000006,0.93
all,mp-1080022,mp-640885,mp-699474,0.3072916666666667,0.23958333333333334,0.453125,1.15
all,mp-1080022,mp-640885,mp-699474,0.49618320610687017,0.19083969465648853,0.31297709923664124,0.82
all,mp-1080022,mp-640885,mp-699474,0.36746987951807225,0.4578313253012048,0.17469879518072287,0.81
all,mp-30428,mp-1215905,mp-549580,0.3201754385964912,0.3947368421052632,0.28508771929824567,0.96
all,mp-30428,mp-1215905,mp-549580,0.26136363636363635,0.2159090909090909,0.5227272727272727,1.26
all,mp-30428,mp-1215905,mp-549580,0.47107438016528924,0.23966942148760326,0.2892561983471074,0.82
all,mp-30428,mp-1215905,mp-549580,0.34136546184738953,0.3614457831325301,0.2971887550200803,0.96
all,mp-30428,mp-1215905,mp-549580,0.24999999999999997,0.6911764705882353,0.058823529411764705,0.81
all,mp-30428,mp-1215905,mp-549580,0.3140495867768595,0.5702479338842976,0.11570247933884299,0.8
all,mp-30428,mp-1215905,mp-549580,0.06451612903225803,0.6209677419354839,0.31451612903225806,1.25
all,mp-30428,mp-1215905,mp-549580,0.380952380952381,0.12244897959183673,0.4965986394557823,1.12
all,mp-30428,mp-1215905,mp-549580,0.21359223300970875,0.31553398058252435,0.47087378640776706,1.26
all,mp-30428,mp-1215905,mp-549580,0.4444444444444444,0.24444444444444446,0.3111111111111111,0.87
all,mp-30428,mp-1215905,mp-549580,0.44047619047619047,0.3928571428571429,0.16666666666666669,0.73
all,mp-30428,mp-1215905,mp-549580,0.09550561797752805,0.4887640449438202,0.4157303370786517,1.32
all,mp-30428,mp-1215905,mp-549580,0.07272727272727278,0.21818181818181814,0.7090909090909091,1.64
all,mp-30428,mp-1215905,mp-549580,0.42156862745098034,0.48039215686274506,0.09803921568627451,0.68
all,mp-30428,mp-1215905,mp-549580,0.5157894736842106,0.2,0.2842105263157895,0.77
all,mp-30428,mp-1215905,mp-549580,0.15527950310559008,0.47826086956521746,0.36645962732919257,1.21
all,mp-30428,mp-1215905,mp-549580,0.09219858156028368,0.6312056737588652,0.276595744680851,1.18
all,mp-30428,mp-1215905,mp-549580,0.3790849673202614,0.019607843137254898,0.6013071895424836,1.22
all,mp-30428,mp-1215905,mp-549580,0.5054347826086957,0.10869565217391305,0.3858695652173913,0.88
all,mp-30428,mp-1215905,mp-549580,0.05228758169934638,0.37254901960784315,0.5751633986928104,1.52
all,mp-568046,mp-1177695,mp-21364,0.16766467065868265,0.592814371257485,0.23952095808383236,1.07
all,mp-568046,mp-1177695,mp-21364,0.24999999999999997,0.3333333333333333,0.41666666666666663,1.17
all,mp-568046,mp-1177695,mp-21364,0.09523809523809525,0.48214285714285715,0.42261904761904756,1.33
all,mp-568046,mp-1177695,mp-21364,0.8970588235294118,0.08823529411764706,0.014705882352941178,0.12
all,mp-568046,mp-1177695,mp-21364,0.313953488372093,0.17441860465116277,0.5116279069767441,1.2
all,mp-568046,mp-1177695,mp-21364,0.4414414414414415,0.07207207207207209,0.48648648648648657,1.05
all,mp-568046,mp-1177695,mp-21364,0.3674242424242424,0.3484848484848485,0.28409090909090906,0.92
all,mp-568046,mp-1177695,mp-21364,0.7058823529411764,0.1764705882352941,0.11764705882352941,0.41
all,mp-568046,mp-1177695,mp-21364,0.49514563106796117,0.04854368932038835,0.4563106796116505,0.96
all,mp-568046,mp-1177695,mp-21364,0.3063583815028902,0.20809248554913296,0.48554913294797686,1.18
all,mp-568046,mp-1177695,mp-21364,0.18867924528301888,0.4716981132075471,0.33962264150943394,1.15
all,mp-568046,mp-1177695,mp-21364,0.44943820224719105,0.4157303370786517,0.1348314606741573,0.69
all,mp-568046,mp-1177695,mp-21364,0.3419354838709677,0.30967741935483867,0.34838709677419355,1.01
all,mp-568046,mp-1177695,mp-21364,0.6333333333333333,0.1666666666666667,0.20000000000000004,0.57
all,mp-568046,mp-1177695,mp-21364,0.21078431372549017,0.40686274509803927,0.3823529411764706,1.17
all,mp-568046,mp-1177695,mp-21364,0.2398190045248869,0.4434389140271493,0.31674208144796384,1.08
all,mp-568046,mp-1177695,mp-21364,0.6357142857142857,0.15714285714285714,0.2071428571428571,0.57
all,mp-568046,mp-1177695,mp-21364,0.33333333333333337,0.5121951219512195,0.15447154471544716,0.82
all,mp-568046,mp-1177695,mp-21364,0.07,0.485,0.445,1.38
all,mp-568046,mp-1177695,mp-21364,0.030769230769230795,0.8153846153846154,0.15384615384615385,1.12
all,mp-862900,mp-13348,mp-541327,0.11170212765957445,0.4734042553191489,0.4148936170212766,1.3
all,mp-862900,mp-13348,mp-541327,0.22535211267605637,0.732394366197183,0.042253521126760556,0.82
all,mp-862900,mp-13348,mp-541327,0.2911877394636015,0.36015325670498083,0.34865900383141757,1.06
all,mp-862900,mp-13348,mp-541327,0.47058823529411764,0.5176470588235293,0.011764705882352941,0.54
all,mp-862900,mp-13348,mp-541327,0.22602739726027396,0.3287671232876712,0.4452054794520548,1.22
all,mp-862900,mp-13348,mp-541327,0.08743169398907105,0.40437158469945356,0.5081967213114754,1.42
all,mp-862900,mp-13348,mp-541327,0.5636363636363636,0.16363636363636366,0.27272727272727276,0.71
all,mp-862900,mp-13348,mp-541327,0.7739130434782608,0.16521739130434782,0.0608695652173913,0.29
all,mp-862900,mp-13348,mp-541327,0.169811320754717,0.2641509433962264,0.5660377358490567,1.4
all,mp-862900,mp-13348,mp-541327,0.3609467455621302,0.1301775147928994,0.5088757396449705,1.15
all,mp-862900,mp-13348,mp-541327,0.39195979899497485,0.2562814070351759,0.3517587939698492,0.96
all,mp-862900,mp-13348,mp-541327,0.46527777777777773,0.47916666666666674,0.05555555555555556,0.59
all,mp-862900,mp-13348,mp-541327,0.41899441340782123,0.3966480446927374,0.18435754189944134,0.77
all,mp-862900,mp-13348,mp-541327,0.5517241379310345,0.25862068965517243,0.18965517241379312,0.64
all,mp-862900,mp-13348,mp-541327,0.38132295719844356,0.3151750972762646,0.3035019455252918,0.92
all,mp-862900,mp-13348,mp-541327,0.34090909090909094,0.5227272727272727,0.13636363636363635,0.8
all,mp-862900,mp-13348,mp-541327,0.11363636363636365,0.17424242424242425,0.7121212121212122,1.6
all,mp-862900,mp-13348,mp-541327,0.3939393939393939,0.12121212121212122,0.48484848484848486,1.09
all,mp-862900,mp-13348,mp-541327,0.22972972972972971,0.3851351351351352,0.3851351351351352,1.16
all,mp-862900,mp-13348,mp-541327,0.01612903225806453,0.48387096774193544,0.5,1.48
all,mp-19983,mp-9387,mp-22010,0.5533333333333333,0.006666666666666667,0.44,0.89
all,mp-19983,mp-9387,mp-22010,0.4321608040201005,0.15577889447236182,0.4120603015075377,0.98
all,mp-19983,mp-9387,mp-22010,0.44134078212290506,0.1787709497206704,0.3798882681564246,0.94
all,mp-19983,mp-9387,mp-22010,0.7127659574468085,0.17021276595744683,0.11702127659574468,0.4
all,mp-19983,mp-9387,mp-22010,0.26388888888888884,0.6666666666666666,0.06944444444444445,0.81
all,mp-19983,mp-9387,mp-22010,0.19148936170212766,0.24822695035460993,0.5602836879432623,1.37
all,mp-19983,mp-9387,mp-22010,0.125,0.5333333333333332,0.3416666666666666,1.22
all,mp-19983,mp-9387,mp-22010,0.437956204379562,0.2773722627737226,0.2846715328467153,0.85
all,mp-19983,mp-9387,mp-22010,0.24719101123595502,0.28651685393258425,0.4662921348314607,1.22
all,mp-19983,mp-9387,mp-22010,0.24550898203592814,0.26347305389221554,0.49101796407185627,1.25
all,mp-19983,mp-9387,mp-22010,0.10958904109589043,0.2671232876712329,0.6232876712328768,1.51
all,mp-19983,mp-9387,mp-22010,0.3009708737864077,0.6601941747572816,0.038834951456310676,0.74
all,mp-19983,mp-9387,mp-22010,0.3489583333333333,0.21875,0.43229166666666674,1.08
all,mp-19983,mp-9387,mp-22010,0.5214285714285714,0.26428571428571423,0.21428571428571425,0.69
all,mp-19983,mp-9387,mp-22010,0.7032967032967032,0.14285714285714285,0.15384615384615385,0.45
all,mp-19983,mp-9387,mp-22010,0.405,0.14,0.455,1.05
all,mp-19983,mp-9387,mp-22010,0.19642857142857142,0.16071428571428573,0.6428571428571429,1.45
all,mp-19983,mp-9387,mp-22010,0.2857142857142857,0.5403726708074533,0.17391304347826086,0.89
all,mp-19983,mp-9387,mp-22010,0.03846153846153849,0.4615384615384615,0.5,1.46
all,mp-19983,mp-9387,mp-22010,0.5092024539877301,0.44171779141104295,0.049079754601226995,0.54
all,mp-1207797,mp-1194779,mp-709921,0.3692307692307692,0.4153846153846154,0.2153846153846154,0.85
all,mp-1207797,mp-1194779,mp-709921,0.5576923076923077,0.41346153846153844,0.028846153846153844,0.47
all,mp-1207797,mp-1194779,mp-709921,0.3214285714285714,0.5178571428571428,0.1607142857142857,0.84
all,mp-1207797,mp-1194779,mp-709921,0.2711864406779661,0.3050847457627119,0.423728813559322,1.15
all,mp-1207797,mp-1194779,mp-709921,0.4057142857142857,0.05142857142857143,0.5428571428571429,1.14
all,mp-1207797,mp-1194779,mp-709921,0.17757009345794386,0.18691588785046728,0.6355140186915887,1.46
all,mp-1207797,mp-1194779,mp-709921,0.12698412698412698,0.4074074074074074,0.4656084656084656,1.34
all,mp-1207797,mp-1194779,mp-709921,0.6806722689075629,0.025210084033613443,0.29411764705882354,0.61
all,mp-1207797,mp-1194779,mp-709921,0.46067415730337075,0.03932584269662921,0.49999999999999994,1.04
all,mp-1207797,mp-1194779,mp-709921,0.2068965517241379,0.41379310344827586,0.37931034482758624,1.17
all,mp-1207797,mp-1194779,mp-709921,0.44785276073619634,0.2638036809815951,0.28834355828220865,0.84
all,mp-1207797,mp-1194779,mp-709921,0.4148936170212766,0.2978723404255319,0.2872340425531915,0.87
all,mp-1207797,mp-1194779,mp-709921,0.26666666666666666,0.09166666666666667,0.6416666666666667,1.38
all,mp-1207797,mp-1194779,mp-709921,0.4761904761904761,0.45578231292517,0.06802721088435373,0.59
all,mp-1207797,mp-1194779,mp-709921,0.398406374501992,0.24701195219123503,0.35458167330677287,0.96
all,mp-1207797,mp-1194779,mp-709921,0.2564102564102564,0.4871794871794873,0.25641025641025644,1.0
all,mp-1207797,mp-1194779,mp-709921,0.218978102189781,0.43065693430656937,0.35036496350364965,1.13
all,mp-1207797,mp-1194779,mp-709921,0.355,0.155,0.49,1.14
all,mp-1207797,mp-1194779,mp-709921,0.13636363636363624,0.18181818181818185,0.6818181818181819,1.55
