material_id,label
mp-1219222,0.0
mp-1219296,0.0
mp-1219337,0.0
mp-1219343,1.0
mp-1219397,0.0
mp-1219423,0.0
mp-1219557,1.0
mp-1219603,2.0
mp-1219852,0.0
mp-1219923,0.0
mp-1219942,2.0
mp-1219977,1.0
mp-1219996,0.0
mp-1220000,0.0
mp-1220168,0.0
mp-1220173,0.0
mp-1220196,0.0
mp-1220204,0.0
mp-1220386,1.0
mp-1220403,0.0
mp-1220452,1.0
mp-1220484,0.0
mp-1220615,0.0
mp-1220674,1.5
mp-1221084,2.0
mp-1221565,1.0
mp-1221609,1.5
mp-1221692,2.0
mp-1221747,1.33
mp-1221951,0.0
mp-1222023,0.0
mp-1222062,1.5
mp-1222158,2.0
mp-1222187,0.0
mp-1222208,0.0
mp-1222284,1.0
mp-1222325,1.0
mp-1222329,0.0
mp-1222365,0.0
mp-1222411,1.0
mp-1222454,0.0
mp-1222572,1.0
mp-1222617,0.0
mp-1222673,0.0
mp-1222744,1.0
mp-1222853,0.0
mp-1222898,0.0
mp-1222916,0.0
mp-1222919,1.0
mp-1222942,0.0
mp-1222960,0.0
mp-1223074,2.0
mp-1223089,2.0
mp-1223147,2.0
mp-1223228,0.0
mp-1223301,0.0
mp-1223339,0.0
mp-1223366,1.0
mp-1223765,0.0
mp-1223820,0.0
mp-1223908,0.0
mp-1223921,2.0
mp-1223929,1.0
mp-1224004,0.0
mp-1224006,1.0
mp-1224037,1.0
mp-1224046,0.0
mp-1224059,0.0
mp-1224113,0.0
mp-1224178,1.0
mp-1224210,2.0
mp-1224445,1.0
mp-1224525,2.18
mp-1224550,1.0
mp-1224607,0.0
mp-1224756,0.0
mp-1224851,2.0
mp-1225017,1.0
mp-1225036,0.0
mp-1225070,0.0
mp-1225071,0.0
mp-1225072,0.0
mp-1225120,1.0
mp-1225152,0.0
mp-1225153,0.0
mp-1225157,0.0
mp-1225307,0.0
mp-1225325,0.0
mp-1225327,1.0
mp-1225340,2.0
mp-1225396,1.0
mp-1225514,0.0
mp-1225549,0.0
mp-1225592,0.0
mp-1225597,0.0
mp-1225628,1.0
mp-1225663,0.0
mp-1225665,0.0
mp-1225724,1.0
mp-1225822,1.8
mp-1225826,0.0
mp-1225836,1.0
mp-1225882,2.0
mp-1225890,1.67
mp-1225911,0.0
mp-1225926,2.0
mp-1225966,0.0
mp-1225976,2.0
mp-1225979,2.0
mp-1225986,2.0
mp-1226046,2.0
mp-1226070,2.0
mp-1226116,2.0
mp-1226198,2.0
mp-1226247,1.0
mp-1226299,1.0
mp-1226384,1.0
mp-1226509,1.0
mp-1226605,1.0
mp-1226625,1.0
mp-1226644,0.0
mp-1226656,0.0
mp-1226676,0.0
mp-1226688,2.0
mp-1226702,0.0
mp-1226848,1.33
mp-1226887,0.0
mp-1226908,0.0
mp-1226991,0.0
mp-1226999,0.0
mp-1227648,0.0
mp-1228013,2.0
mp-1228084,2.0
mp-1228096,0.0
mp-1228148,2.0
mp-1228194,0.0
mp-1228217,1.09
mp-1228257,1.67
mp-1228350,1.0
mp-1228360,1.0
mp-1228373,0.0
mp-1228402,2.0
mp-1228434,2.0
mp-1228503,2.0
mp-1228560,2.25
mp-1228920,2.0
mp-1228942,2.0
mp-1228960,1.0
mp-1228961,1.0
mp-1228975,1.0
mp-1228980,2.0
mp-1228984,1.0
mp-1229021,2.0
mp-1229027,1.0
mp-1229080,1.11
mp-1229131,0.0
mp-1232290,2.33
mp-1232302,2.0
mp-1232332,1.0
mp-1232423,0.0
mp-12444,1.0
mp-12453,1.0
mp-1246246,1.0
mp-12550,1.0
mp-12562,0.0
mp-12608,1.0
mp-12614,0.0
mp-12732,1.75
mp-12759,0.0
mp-12791,0.0
mp-12802,0.0
mp-12834,0.0
mp-12947,0.0
mp-12984,1.0
mp-13171,0.0
mp-13172,0.0
mp-13200,0.0
mp-13202,0.0
mp-13203,0.0
mp-13218,0.0
mp-13220,0.0
mp-13221,0.0
mp-13222,0.0
mp-13223,0.0
mp-13225,0.0
mp-13226,0.0
mp-13227,0.0
mp-13240,0.0
mp-13361,2.0
mp-13392,0.0
mp-13400,1.0
mp-13401,1.0
mp-13413,0.0
mp-1368,0.0
mp-1377,0.0
mp-13967,1.0
mp-14116,1.0
mp-14205,1.0
mp-14455,2.0
mp-14786,1.25
mp-14969,1.0
mp-15039,2.0
mp-15147,2.0
mp-15222,1.0
mp-15223,1.0
mp-1527,0.0
mp-15387,2.0
mp-15987,0.0
mp-1607,0.0
mp-16497,0.0
mp-16498,0.0
mp-16543,1.0
mp-16638,0.0
mp-16668,1.06
mp-16684,1.0
mp-16750,0.0
mp-16751,0.0
mp-16753,0.0
mp-16867,1.0
mp-17224,2.0
mp-17660,1.0
mp-17856,0.0
mp-17929,1.0
mp-18267,2.0
mp-1837,0.0
mp-18685,1.0
mp-1882,0.0
mp-193,0.0
mp-1937,0.0
mp-1955,0.0
mp-1971,0.0
mp-19724,0.0
mp-19782,0.0
mp-19955,1.0
mp-2000,2.0
mp-20003,0.0
mp-20010,0.0
mp-20024,0.0
mp-20157,1.0
mp-20173,1.0
mp-20219,1.0
mp-20290,0.0
mp-2031,0.0
mp-20502,2.0
mp-2051,0.0
mp-20637,0.0
mp-2066,0.0
mp-20663,0.0
mp-20665,0.0
mp-20774,0.0
mp-2078,0.0
mp-20844,0.0
mp-20865,0.0
mp-21067,0.0
mp-21436,0.0
mp-21478,1.0
mp-21533,2.0
mp-21578,2.0
mp-21609,1.0
mp-21612,1.0
mp-21670,0.0
mp-21855,2.0
mp-21985,0.0
mp-22066,1.0
mp-22188,0.0
mp-22229,0.0
mp-22261,1.0
mp-22277,1.0
mp-22295,1.0
mp-22306,2.0
mp-22485,2.0
mp-2258,0.0
mp-22683,0.0
mp-22696,0.0
mp-227,0.0
mp-22725,0.0
mp-22740,1.0
mp-22913,1.0
mp-22953,1.0
mp-23017,1.0
mp-23032,2.0
mp-23065,1.0
mp-23085,2.0
mp-23102,2.0
mp-23219,2.0
mp-2334,0.0
mp-24196,2.0
mp-2462,0.0
mp-2481,0.0
mp-2500,0.0
mp-2613,0.0
mp-2643,0.0
mp-2698,0.0
mp-27234,2.0
mp-2726,0.0
mp-27321,1.25
mp-27336,2.0
mp-27424,1.0
mp-27804,2.0
mp-27961,1.0
mp-2797,0.0
mp-27999,1.0
mp-2801,0.0
mp-28034,1.5
mp-28273,1.0
mp-28467,1.2
mp-28556,2.0
mp-28687,1.0
mp-28692,0.0
mp-28741,1.0
mp-2877,2.5
mp-28789,1.0
mp-29069,1.75
mp-29136,1.0
mp-29199,1.0
mp-29362,1.0
mp-29403,1.0
mp-29440,1.0
mp-30,0.0
mp-3015,0.0
mp-30178,0.0
mp-30195,2.0
mp-3034,0.0
mp-30428,0.0
mp-30439,0.0
mp-30472,0.0
mp-30579,0.0
mp-30580,0.0
mp-30581,0.0
mp-30584,0.0
mp-30585,0.0
mp-30586,0.0
mp-30587,0.0
mp-30591,0.0
mp-30595,0.0
mp-30598,0.0
mp-30600,0.0
mp-30910,0.0
mp-31194,0.0
mp-31273,2.0
mp-31423,1.75
mp-31469,0.0
mp-3177,1.0
mp-33218,0.0
mp-3345,1.67
mp-3390,2.5
mp-34126,2.0
mp-3456,2.0
mp-3522,1.0
mp-35267,1.0
mp-3557,1.0
mp-35841,0.0
mp-3642,1.0
mp-3650,1.0
mp-3676,0.0
mp-3683,0.0
mp-3739,1.0
mp-3748,1.0
mp-3852,1.0
mp-3879,2.0
mp-3925,2.0
mp-3950,0.0
mp-3951,2.0
mp-3995,2.5
mp-3997,2.5
mp-4093,2.0
mp-4441,1.0
mp-4521,1.0
mp-4689,0.0
mp-4771,0.0
mp-4835,1.0
mp-4840,1.0
mp-4841,1.0
mp-4861,2.0
mp-4886,1.0
mp-4901,0.0
mp-4903,2.5
mp-4911,0.0
mp-504476,2.0
mp-504650,1.0
mp-505042,2.0
mp-505171,2.0
mp-505172,1.0
mp-505292,0.0
mp-505312,1.0
mp-505322,1.0
mp-505558,1.0
mp-505769,2.0
mp-510011,1.0
mp-510370,2.0
mp-510418,1.2
mp-510528,1.0
mp-510566,1.0
mp-510567,1.0
mp-510596,1.0
mp-510625,1.0
mp-510643,0.0
mp-5111,1.0
mp-522,1.0
mp-5267,0.0
mp-530144,1.21
mp-5305,2.0
mp-532007,1.0
mp-541037,1.0
mp-541407,1.0
mp-541587,1.0
mp-542132,2.0
mp-542860,2.0
mp-542881,0.0
mp-542933,0.0
mp-5452,2.0
mp-545481,2.0
mp-546295,1.0
mp-546898,2.0
mp-5486,1.0
mp-551456,1.0
mp-552537,1.0
mp-553303,1.0
mp-553310,1.0
mp-554421,1.0
mp-554430,2.0
mp-554492,2.0
mp-554724,1.0
mp-554726,2.0
mp-554882,2.0
mp-555081,1.0
mp-555113,1.0
mp-555871,1.0
mp-555884,2.0
mp-555893,1.0
mp-555978,1.0
mp-556333,2.0
mp-556522,1.0
mp-556536,1.0
mp-556782,1.0
mp-556787,2.0
mp-556868,2.0
mp-556975,1.0
mp-557020,1.0
mp-557171,2.0
mp-557447,2.0
mp-557728,1.0
mp-557871,1.0
mp-558012,2.0
mp-558042,1.0
mp-558063,1.0
mp-558303,1.0
mp-558375,1.0
mp-558415,2.0
mp-558650,2.0
mp-558663,2.0
mp-558740,1.0
mp-558944,2.0
mp-558980,1.0
mp-559474,1.0
mp-559633,2.0
mp-559944,2.0
mp-560014,1.0
mp-560300,1.0
mp-560501,1.0
mp-560502,2.0
mp-560675,2.0
mp-561173,1.0
mp-561179,1.0
mp-561248,1.0
mp-561495,2.0
mp-561512,2.0
mp-5621,1.0
mp-562230,1.12
mp-565597,1.0
mp-567428,1.0
mp-567502,0.0
mp-567538,0.0
mp-567644,1.0
mp-567690,0.0
mp-567753,1.0
mp-567808,1.0
mp-567983,1.0
mp-568017,0.0
mp-568046,0.0
mp-568189,1.0
mp-568191,1.0
mp-568397,1.0
mp-568474,1.0
mp-568519,0.0
mp-568638,1.0
mp-568778,2.0
mp-568954,1.0
mp-568974,0.0
mp-569168,2.0
mp-569557,1.0
mp-569603,1.0
mp-569617,1.0
mp-569661,0.0
mp-570136,1.0
mp-5702,1.67
mp-570226,1.0
mp-570621,0.0
mp-570700,1.0
mp-570710,0.0
mp-570757,2.0
mp-570769,0.0
mp-570817,1.0
mp-570879,0.0
mp-571015,1.0
mp-571184,1.0
mp-571223,0.0
mp-571306,1.0
mp-571347,1.0
mp-571486,1.33
mp-573073,2.0
mp-573114,1.0
mp-5737,1.0
mp-574369,0.0
mp-574448,1.0
mp-5756,1.33
mp-5787,2.0
mp-5792,0.0
mp-580136,0.0
mp-580357,0.0
mp-581419,1.0
mp-581696,1.0
mp-581831,0.0
mp-581942,0.0
mp-582024,1.0
mp-582421,1.0
mp-582423,1.0
mp-5831,2.0
mp-585949,0.0
mp-593,0.0
mp-5970,1.0
mp-600125,0.0
mp-601286,1.0
mp-607409,0.0
mp-607477,1.0
mp-614455,0.0
mp-615789,2.0
mp-616501,1.0
mp-6182,1.0
mp-623134,0.0
mp-6244,1.0
mp-628637,2.0
mp-628643,1.0
mp-630820,0.0
mp-6323,2.0
mp-636253,0.0
mp-636264,0.0
mp-637204,0.0
mp-638252,2.0
mp-640324,1.0
mp-640889,1.0
mp-640926,2.0
mp-6412,2.0
mp-642315,0.0
mp-643409,2.33
mp-643793,2.0
mp-644280,1.0
mp-644311,2.0
mp-6449,1.0
mp-653840,2.0
mp-653930,1.0
mp-6599,1.0
mp-6691,2.0
mp-672258,1.0
mp-675120,1.0
mp-675349,1.0
mp-676854,1.0
mp-677164,1.0
mp-679930,1.67
mp-680813,0.0
mp-684621,1.15
mp-694913,2.0
mp-699498,2.0
mp-7129,1.0
mp-7151,1.0
mp-721471,2.0
mp-7248,0.0
mp-7353,0.0
mp-740764,2.0
mp-7469,1.0
mp-753031,2.2
mp-753552,1.0
mp-754068,1.0
mp-754322,2.0
mp-754674,2.5
mp-755401,1.0
mp-757299,0.0
mp-758265,2.5
mp-766217,2.0
mp-772099,1.0
mp-772788,2.0
mp-772813,2.0
mp-7911,1.0
mp-7930,0.0
mp-8017,1.0
mp-8125,1.0
mp-8219,1.0
mp-8432,1.0
mp-8607,1.25
mp-861883,0.0
mp-861901,0.0
mp-861926,1.0
mp-861971,0.0
mp-862256,0.0
mp-862338,0.0
mp-862485,0.0
mp-862657,0.0
mp-862658,0.0
mp-862683,0.0
mp-862763,0.0
mp-862772,1.0
mp-862786,0.0
mp-862823,0.0
mp-862838,0.0
mp-862900,0.0
mp-862906,0.0
mp-862916,0.0
mp-862944,0.0
mp-863664,0.0
mp-863665,0.0
mp-863668,0.0
mp-863669,0.0
mp-863670,0.0
mp-863671,0.0
mp-863676,0.0
mp-863677,0.0
mp-864623,0.0
mp-864661,0.0
mp-864717,0.0
mp-864792,0.0
mp-864897,0.0
mp-864946,0.0
mp-865220,0.0
mp-865306,0.0
mp-865308,0.0
mp-865317,0.0
mp-865319,0.0
mp-865402,0.0
mp-865470,0.0
mp-865547,0.0
mp-865588,0.0
mp-865595,0.0
mp-865734,1.25
mp-865829,0.0
mp-865830,0.0
mp-865845,0.0
mp-865847,0.0
mp-865854,0.0
mp-865864,0.0
mp-865869,0.0
mp-865930,0.0
mp-865990,0.0
mp-866094,0.0
mp-866100,0.0
mp-867117,0.0
mp-867122,0.0
mp-867188,1.0
mp-867272,0.0
mp-867273,0.0
mp-867283,0.0
mp-867306,0.0
mp-867312,1.0
mp-8676,1.5
mp-867628,2.0
mp-867794,0.0
mp-867802,0.0
mp-867863,0.0
mp-867896,0.0
mp-867917,0.0
mp-8851,2.0
mp-8972,1.0
mp-9295,1.0
mp-9387,1.0
mp-972042,0.0
mp-973019,1.0
mp-973662,0.0
mp-973951,0.0
mp-977368,1.0
mp-977567,0.0
mp-979045,0.0
mp-979433,0.0
mp-980084,0.0
mp-980665,0.0
mp-9814,1.67
mp-984726,0.0
mp-985806,0.0
mp-987,0.0
mp-9898,1.0
mp-9929,1.0
mp-996975,1.0
mp-996978,1.0
mp-997012,2.0
mp-997034,2.0
mp-7422,2.0
mp-3638,2.0
mp-18033,2.0
mp-570040,1.0
mp-23431,1.0
mp-623030,1.0
mp-6980,1.0
mp-15613,2.0
mp-558794,2.0
mp-22432,0.0
mp-6203,2.0
mp-1189564,1.0
mp-1203607,2.0
mp-641534,1.0
mp-17874,2.0
mp-1190834,1.0
mp-1190671,1.0
mp-541754,1.5
mp-23287,1.0
mp-13906,2.0
mp-16566,2.0
mp-28737,1.6
mp-707413,2.0
mp-8608,1.25
mp-652224,2.0
mp-2004,0.0
mp-555425,1.0
mp-22592,2.0
mp-542333,1.0
mp-13695,1.0
mp-15553,1.0
mp-553942,1.0
mp-690658,2.0
mp-643471,1.25
mp-9439,1.0
mp-1192050,1.0
mp-12843,1.0
mp-624191,1.0
mp-614981,1.67
mp-582767,1.0
mp-568801,1.0
mp-30070,1.0
mp-13128,2.0
mp-6815,2.0
mp-733866,2.0
mp-1197383,2.0
mp-557043,2.0
mp-696152,2.0
mp-1199324,2.0
mp-510328,1.4
mp-560466,2.0
mp-14885,2.0
mp-1102385,1.0
mp-15186,2.5
mp-555332,2.0
mp-541430,1.0
mp-1078430,1.0
mp-1203235,2.0
mp-10489,1.0
mp-1025447,1.0
mp-542332,2.0
mp-9581,1.0
mp-542185,2.0
mp-1006321,1.5
mp-16884,1.0
mp-862802,1.0
mp-1181537,0.0
mp-16254,1.0
mp-1193267,2.0
mp-720263,2.0
mp-8837,1.0
mp-1191830,1.0
mp-505311,1.0
mp-646720,2.0
mp-14090,1.0
mp-707485,2.0
mp-22612,2.0
mp-1192020,2.0
mp-1080702,2.0
mp-558193,1.33
mp-542733,2.0
mp-505104,2.0
mp-558647,2.0
mp-559558,1.0
mp-1189806,0.0
mp-680433,1.89
mp-1193717,0.0
mp-1194301,2.0
mp-12860,2.0
mp-3241,1.0
mp-4520,0.0
mp-5566,2.0
mp-542314,1.0
mp-1203092,2.0
mp-24362,2.0
mp-505262,1.0
mp-1102311,0.0
mp-1203923,2.0
mp-616439,2.0
mp-30019,2.0
mp-16560,1.0
mp-560845,2.0
mp-21390,1.0
mp-1087496,1.0
mp-675626,1.67
mp-672253,1.0
mp-13352,1.0
mp-6168,2.0
mp-9238,2.0
mp-1191242,2.33
mp-559644,2.0
mp-505349,2.0
mp-849086,2.0
mp-1201576,2.0
mp-21713,1.0
mp-1181591,0.0
mp-1200641,2.0
mp-554014,2.0
mp-20859,2.0
mp-554775,2.0
mp-569531,1.0
mp-20674,2.0
mp-22618,2.5
mp-672708,1.0
mp-559044,1.0
mp-1197335,2.0
mp-1196454,2.0
mp-1198893,2.0
mp-17243,1.0
mp-8159,1.0
mp-973553,0.0
mp-979972,0.0
mp-699636,1.0
mp-20588,1.0
mp-29917,2.0
mp-17711,2.0
mp-1104894,1.0
mp-1204475,1.0
mp-554614,2.0
mp-9075,2.0
mp-17252,1.0
mp-22648,2.0
mp-8911,1.0
mp-561318,2.0
mp-1191344,0.0
mp-1193279,2.33
mp-11605,1.0
mp-30069,1.0
mp-1078741,1.0
mp-1103275,1.0
mp-6496,1.0
mp-5684,0.0
mp-10062,2.0
mp-1194240,2.0
mp-28752,1.0
mp-649472,2.0
mp-6779,2.0
mp-977428,0.0
mp-1087540,1.0
mp-23875,2.0
mp-567621,0.0
mp-554238,1.0
mp-561468,1.0
mp-1199380,2.0
mp-7785,1.0
mp-683957,1.0
mp-561243,1.0
mp-1059259,0.0
mp-1195675,1.0
mp-622210,2.0
mp-15748,2.0
mp-1180294,0.0
mp-1192137,1.0
mp-8976,1.0
mp-1198030,2.0
mp-1203217,2.0
mp-1077811,1.0
mp-14549,2.0
mp-17281,1.5
mp-554606,2.0
mp-23055,2.0
mp-1191456,1.0
mp-1103953,2.0
mp-1197282,1.0
mp-1204893,2.0
mp-1202476,2.0
mp-30133,1.0
mp-559180,2.0
mp-504573,2.0
mp-559038,2.0
mp-21727,2.0
mp-28717,1.0
mp-1190224,2.0
mp-1196858,2.0
mp-1197453,1.33
mp-721317,2.0
mp-558434,2.0
mp-1195752,1.18
mp-9639,2.0
mp-1190563,1.0
mp-745163,2.0
mp-1181782,2.0
mp-1195405,1.0
mp-555459,2.0
mp-1195387,2.15
mp-15219,2.0
mp-1202203,1.0
mp-3237,2.0
mp-17174,1.12
mp-559895,2.0
mp-556962,1.0
mp-620364,2.0
mp-17323,2.0
mp-11658,2.0
mp-558998,2.0
mp-722906,2.0
mp-1197751,2.0
mp-23370,1.0
mp-570354,1.0
mp-662567,2.33
mp-1200513,2.0
mp-1202966,2.0
mp-1202812,1.54
mp-556842,2.0
mp-23955,2.0
mp-22895,1.0
mp-7775,0.0
mp-361,1.0
mp-560561,2.0
mp-2865,2.0
mp-600167,2.0
mp-20826,2.0
mp-16052,1.0
mp-1079012,2.0
mp-9003,1.0
mp-1192382,0.0
mp-9344,2.0
mp-566150,2.0
mp-1202551,2.0
mp-5841,1.0
mp-1192764,2.0
mp-1192362,1.0
mp-1189135,1.0
mp-21779,0.0
mp-554553,1.0
mp-16988,1.0
mp-560136,2.0
mp-1192549,1.0
mp-555345,1.0
mp-1192826,2.0
mp-17947,1.0
mp-1178150,2.5
mp-16321,1.0
mp-504867,2.0
mp-550722,2.0
mp-1180871,2.33
mp-1196579,2.0
mp-10495,1.0
mp-3102,2.0
mp-1078111,2.0
mp-1101781,1.0
mp-12455,1.0
mp-572778,2.0
mp-1188453,2.0
mp-1194046,2.0
mp-3839,1.0
mp-557905,2.0
mp-29343,2.0
mp-641576,1.0
mp-1210824,1.0
mp-5238,1.0
mp-570594,1.0
mp-6583,2.25
mp-17734,2.0
mp-614565,2.0
mp-6088,1.0
mp-558286,1.0
mp-1188951,1.0
mp-1087238,0.0
mp-542101,2.0
mp-697492,2.0
mp-740757,2.0
mp-21770,2.0
mp-560766,2.0
mp-8388,2.0
mp-698414,2.0
mp-20897,2.0
mp-556725,2.0
mp-1933,1.0
mp-20205,2.0
mp-1189702,1.0
mp-4280,1.0
mp-608358,2.0
mp-13694,1.0
mp-1103514,1.67
mp-510729,2.0
mp-6610,1.0
mp-4979,1.0
mp-22625,2.0
mp-1194684,2.0
mp-555656,2.0
mp-567657,1.5
mp-652548,1.0
mp-654359,2.0
mp-8198,1.0
mp-687096,2.0
mp-1009020,1.0
mp-7152,1.0
mp-559927,2.0
mp-22374,1.0
mp-8096,2.0
mp-569015,1.0
mp-7466,2.0
mp-561861,2.0
mp-698375,1.0
mp-5699,2.0
mp-1178694,1.0
mp-1199348,0.0
mp-542482,1.0
mp-15220,2.0
mp-624299,1.14
mp-1192231,2.0
mp-504587,1.0
mp-21209,2.0
mp-13349,1.0
mp-10994,2.0
mp-1201121,2.0
mp-10634,1.0
mp-1103369,2.0
mp-23119,2.0
mp-1069055,2.0
mp-19953,0.0
mp-555120,2.0
mp-1202743,1.0
mp-1105851,0.0
mp-1196623,1.0
mp-672709,1.0
mp-640381,1.0
mp-21963,2.0
mp-7247,0.0
mp-1825,1.5
mp-555044,1.0
mp-7463,1.0
mp-8121,1.0
mp-669347,2.0
mp-505315,1.67
mp-15065,2.0
mp-21451,2.0
mp-634716,2.0
mp-4120,1.0
mp-20824,2.0
mp-557258,2.0
mp-20751,1.0
mp-1079332,1.0
mp-9868,1.0
mp-4636,1.0
mp-9815,1.0
mp-7877,1.0
mp-1192171,1.0
mp-1198333,1.5
mp-1201631,2.0
mp-623012,2.0
mp-542802,1.0
mp-1193833,2.0
mp-721035,2.0
mp-18006,1.0
mp-1195736,2.0
mp-10441,1.0
mp-555953,2.0
mp-607291,1.0
mp-21344,2.0
mp-1191302,2.0
mp-733650,2.0
mp-1190344,2.0
mp-23116,1.0
mp-1199337,2.67
mp-1007922,1.0
mp-608162,2.0
mp-695966,2.0
mp-505094,2.0
mp-1196216,1.14
mp-616220,1.12
mp-16445,1.0
mp-4181,2.0
mp-22472,2.0
mp-7237,1.0
mp-680461,1.0
mp-7786,1.0
mp-582585,2.0
mp-1064456,2.0
mp-699550,2.0
mp-1200516,2.0
mp-505508,2.0
mp-1196438,1.0
mp-1072037,0.0
mp-20239,2.0
mp-5948,2.0
mp-542765,1.0
mp-19863,2.0
mp-15614,2.0
mp-7540,1.0
mp-1189208,2.0
mp-1025467,2.0
mp-572465,2.0
mp-556951,1.0
mp-766026,1.0
mp-23306,1.0
mp-579536,1.0
mp-1192520,2.0
mp-30196,2.0
mp-20806,0.0
mp-603934,2.0
mp-1204774,2.0
mp-1198520,2.5
mp-552488,1.0
mp-622211,2.0
mp-697660,1.0
mp-1078441,1.0
mp-27383,1.0
mp-652196,1.0
mp-541201,2.0
mp-1072589,1.0
mp-1078405,1.0
mp-558708,2.0
mp-1191835,2.0
mp-696931,2.0
mp-510474,2.0
mp-14970,2.0
mp-1181499,2.0
mp-22420,2.0
mp-1198842,1.0
mp-1188547,1.0
mp-1201955,1.14
mp-28235,1.5
mp-697969,1.33
mp-1202278,1.0
mp-4701,2.0
mp-707509,2.0
mp-554973,2.0
mp-699483,2.0
mp-28661,2.0
mp-680171,1.0
mp-1204488,1.33
mp-18303,1.0
mp-550306,1.5
mp-4386,2.0
mp-505031,2.0
mp-1193763,2.0
mp-15322,1.0
mp-722963,2.0
mp-667803,2.0
mp-1078472,0.0
mp-17625,1.0
mp-560493,1.33
mp-1105890,1.0
mp-709019,2.0
mp-5700,2.0
mp-554401,2.0
mp-4870,2.0
mp-1018053,0.0
mp-7050,1.0
mp-1196158,2.0
mp-1091413,2.0
mp-1188322,1.0
mp-8119,1.0
mp-1202297,2.0
mp-1080469,0.0
mp-1188666,1.0
mp-1189165,1.0
mp-558139,2.0
mp-28270,1.0
mp-505173,1.0
mp-9107,1.0
mp-1197653,1.0
mp-9397,1.0
mp-21015,2.0
mp-553972,1.0
mp-3199,2.0
mp-1188206,2.0
mp-653450,2.0
mp-7639,1.0
mp-1202454,2.0
mp-1199425,2.0
mp-19928,1.0
mp-359,1.0
mp-556595,1.0
mp-1181633,2.0
mp-1079385,1.0
mp-1196410,2.0
mp-1204427,1.0
mp-28995,1.0
mp-1197797,1.0
mp-1203515,2.0
mp-1194007,1.0
mp-17344,1.0
mp-8122,1.0
mp-568857,2.0
mp-1201449,0.0
mp-558231,1.0
mp-11602,1.0
mp-560049,2.0
mp-14581,2.5
mp-11145,0.0
mp-20900,1.0
mp-558907,1.0
mp-557595,2.0
mp-7049,1.0
mp-863429,2.0
mp-1078498,1.0
mp-6376,1.5
mp-1105594,1.0
mp-28356,1.0
mp-1188827,1.0
mp-1202558,1.75
mp-505090,1.5
mp-561174,1.5
mp-1194919,2.0
mp-680135,1.0
mp-559817,2.0
mp-17954,1.0
mp-571305,2.0
mp-19888,1.0
mp-1189617,1.0
mp-20188,2.0
mp-1103235,2.0
mp-1202614,2.67
mp-1193070,2.0
mp-21728,2.0
mp-1079671,0.0
mp-1103918,2.0
mp-4081,1.0
mp-695830,2.0
mp-1080109,1.0
mp-571638,2.0
mp-640073,1.0
mp-23567,1.0
mp-581370,2.0
mp-20041,1.67
mp-6598,2.0
mp-579463,2.0
mp-555814,2.0
mp-505424,2.0
mp-551283,2.0
mp-4860,2.0
mp-19732,2.0
mp-8090,2.0
mp-1204000,1.67
mp-510036,2.0
mp-21160,2.0
mp-1198907,0.0
mp-554658,2.0
mp-28584,1.0
mp-1078511,1.0
mp-10685,1.0
mp-1195955,2.0
mp-639659,1.0
mp-554291,1.0
mp-7352,1.0
mp-1190208,2.0
mp-553914,2.0
mp-1105527,1.0
mp-1197254,0.0
mp-622105,2.0
mp-1198285,2.0
mp-1080799,2.0
mp-17599,2.0
mp-1195601,2.0
mp-510475,2.0
mp-6205,2.0
mp-698171,2.0
mp-721086,2.0
mp-581733,0.0
mp-22489,0.0
mp-30534,2.0
mp-560007,2.0
mp-991652,2.0
mp-1199896,1.33
mp-1204432,2.0
mp-559343,2.0
mp-679985,2.0
mp-5083,0.0
mp-22688,2.0
mp-505321,1.0
mp-21373,1.0
mp-1070242,0.0
mp-30592,0.0
mp-1105348,2.0
mp-554879,1.0
mp-1080126,2.0
mp-541325,2.0
mp-6571,2.0
mp-561033,1.0
mp-559620,2.0
mp-632759,2.0
mp-1197083,2.5
mp-10914,1.0
mp-696778,2.0
mp-559727,1.0
mp-541202,2.0
mp-866635,1.0
mp-21356,1.0
mp-1204253,2.0
mp-21025,2.0
mp-1189719,1.0
mp-8123,1.0
mp-4468,1.0
mp-22067,2.0
mp-20331,1.0
mp-1103775,2.0
mp-1195349,2.0
mp-557517,1.0
mp-1190652,2.0
mp-18190,2.0
mp-5766,1.0
mp-1200181,1.0
mp-1181551,2.0
mp-1193545,2.0
mp-22413,1.0
mp-21228,1.0
mp-28006,1.0
mp-22053,1.0
mp-16786,2.0
mp-1195138,2.0
mp-12365,1.0
mp-601396,2.0
mp-21611,2.0
mp-1190646,0.0
mp-1105938,1.0
mp-21859,2.0
mp-4305,2.5
mp-13339,1.0
mp-722515,2.5
mp-5934,1.0
mp-6710,2.0
mp-1191431,1.0
mp-9495,2.0
mp-30208,2.0
mp-5910,1.0
mp-5365,1.0
mp-1078646,0.0
mp-581778,1.67
mp-1080131,1.0
mp-1191152,1.0
mp-560551,2.0
mp-1105827,1.0
mp-1195565,2.0
mp-28896,0.0
mp-6790,2.25
mp-1191467,2.0
mp-582882,2.0
mp-17465,2.0
mp-20683,1.33
mp-1197804,1.0
mp-568998,1.33
mp-570706,1.0
mp-1199156,2.0
mp-560425,2.0
mp-669425,2.0
mp-6309,2.0
mp-1205413,1.0
mp-740737,2.0
mp-13872,1.0
mp-22515,2.0
mp-559899,2.0
mp-12855,1.0
mp-1190889,1.0
mp-570045,1.0
mp-616471,2.0
mp-765091,2.0
mp-559681,2.0
mp-1196734,1.0
