id,fold,role
B_S_58fd312ea40fdddb,0,train
B_S_5965432602db7012,0,validation
B_S_598804ad9c6c4490,0,train
B_S_5a71348ebe81c1a6,0,train
B_S_5b09acafbfd01857,0,train
B_S_5b1ad370cdfcb692,0,train
B_S_5b6249daa07e08c4,0,validation
B_S_5ba3c468a5154232,0,validation
B_S_5ceaa0941a6e9e48,0,validation
B_S_5d01f819cdfc2dd4,0,train
B_S_5d688093e67e3e1d,0,train
B_S_5da3055c1df17525,0,train
B_S_5e949456f795b3f2,0,train
B_S_6102d79d3e01dcf6,0,train
B_S_6137ed119508aaf0,0,train
B_S_6149c95c20accf7c,0,train
B_S_618b3f0f01b8480e,0,train
B_S_619d1fa51144ab92,0,train
B_S_61a06083d947064f,0,train
B_S_61f99d046c5bafa9,0,train
B_S_6253f42bdb7281f5,0,train
B_S_6331776c89b867e6,0,train
B_S_63ea8f926137cdde,0,train
B_S_641a41fcbffc87a5,0,validation
B_S_6457c1eab9c02c37,0,train
B_S_64eda67bf5827af1,0,train
B_S_6670c6dfa512dde4,0,train
B_S_66ea084bd3d30519,0,train
B_S_66f7d5b7bd9e23ee,0,train
B_S_67584157fbdfa4d9,0,train
B_S_68884fd511420348,0,train
B_S_69bc1e6c346b82a9,0,train
B_S_69caa50a1a75796d,0,train
B_S_6a5f3be5169fc157,0,train
B_S_6ba95325f27d047c,0,validation
B_S_6bb673365ef4532a,0,validation
B_S_6c335b0956b7f3c2,0,train
B_S_6c5172152154234c,0,validation
B_S_6c9f705267efd9a0,0,train
B_S_6dc6b12c492f176c,0,validation
B_S_6e052aed217dcbd9,0,train
B_S_6f0defb9caa7b398,0,train
B_S_6f6ca5880c3bd2ca,0,validation
B_S_708d5d7d5515fc72,0,train
B_S_70e3609580477ae6,0,train
B_S_70ee98a02a18c3a6,0,train
B_S_72819dbf85612af7,0,train
B_S_729dd58baca03f8f,0,validation
B_S_72b26fb61a04e6e7,0,train
B_S_732caa218876bd58,0,train
B_S_737aa4d51c220121,0,validation
B_S_746af6193fb5e043,0,train
B_S_759be03ec1094803,0,train
B_S_75ddafb9c88134b3,0,train
B_S_76dc1fb99035b68d,0,train
B_S_77c0795882178764,0,train
B_S_77cb130654cb4e21,0,train
B_S_77fcf93bc034f9d4,0,validation
B_S_7990318973930c95,0,train
B_S_7a67b2b7c1bce3ed,0,train
B_S_7b48cc1e53b41faa,0,train
B_S_7b6b6d738f387194,0,validation
B_S_7c30296c57a3d014,0,train
B_S_7d16266bd9c27b68,0,train
B_S_7d4e8b89ea3b602a,0,train
B_S_7dc4528b7d397027,0,train
B_S_7e0784c211d6e588,0,train
B_S_7e618de119846faf,0,train
B_S_7ec58cf95ee2f399,0,train
B_S_7ff48ca1bb585baf,0,train
B_S_8199cd0f1d12341f,0,train
B_S_830c2e5542a12983,0,validation
B_S_8317f9817838e4b7,0,train
B_S_83e68350925ecfee,0,validation
B_S_84687d58bf140002,0,train
B_S_84df93b412428923,0,train
B_S_859ec3c97045fcbf,0,validation
B_S_8754cf9678077128,0,validation
B_S_8766bd541ba73f1b,0,train
B_S_879b9b82c6f75688,0,validation
B_S_882a181b2701ee5c,0,train
B_S_885f3571ab3b7b2c,0,train
B_S_88fbc386d3a0409e,0,train
B_S_8962ed60e3a57842,0,validation
B_S_8a46b9972fe1dc59,0,validation
B_S_8a6bda0dc10d3e07,0,train
B_S_8a8716e31c85814a,0,train
B_S_8beacd70fc549c11,0,train
B_S_8c65202ccd9b66c9,0,validation
B_S_8c6e45843a7395d7,0,train
B_S_8cd7b6069c7a1cef,0,train
B_S_8fa5a2a7437c081f,0,train
B_S_909f9532703f018c,0,validation
B_S_920339709ac45b22,0,train
B_S_92b96cc436de6dbc,0,train
B_S_92fcf9327f1bf603,0,train
B_S_930fc6afaa5f7025,0,train
B_S_9360b0fa9e155cc5,0,validation
B_S_9453018f31531fe0,0,train
B_S_94afdbee375a46df,0,train
B_S_9504e831785a986d,0,train
B_S_9607cb36b190e523,0,train
B_S_961dfc13887d3705,0,train
B_S_96e8eb186e297e47,0,train
B_S_97b76d35bf259d3d,0,train
B_S_97b9f99c55644fc9,0,validation
B_S_98d541cc174f8e11,0,validation
B_S_98ef0cd7b3dd807f,0,train
B_S_991a106307b7c4d0,0,validation
B_S_9c18c8a95dda1eb2,0,train
B_S_9c77ad89ad40cfa6,0,train
B_S_9d1e603d1933a090,0,train
B_S_9d67a9fcd3c508f4,0,train
B_S_9dd82943f9b524eb,0,validation
B_S_9e2a25a4ec52c2c7,0,train
B_S_9f252b6eb9ec2c36,0,train
B_S_9fb4c8f43284c037,0,train
B_S_9fe3283b2c2b2b6b,0,train
B_S_a208c1fd88740805,0,train
B_S_a2540f04d563dcf8,0,train
B_S_a2b21c9024169aad,0,train
B_S_a3118de97ba148d8,0,train
B_S_a32f7d8b2332c1a0,0,train
B_S_a33b1bb92926cb9a,0,train
B_S_a47422fd025ac843,0,train
B_S_a4f4add875fb2bcb,0,train
B_S_a79923796fc65ec0,0,train
B_S_a7ef018c47e520b7,0,validation
B_S_a852dd26e7afe3e7,0,train
B_S_a8bdab6d1a542b27,0,train
B_S_aae997d302e455ef,0,validation
B_S_ab382c7dcb230833,0,train
B_S_ab406be8bc6cb046,0,train
B_S_abb8a263882d0ea5,0,train
B_S_ac6758abe817967d,0,train
B_S_ad2911afc9a1a1db,0,train
B_S_af919f860e28d7fb,0,train
B_S_b09eea10f7cbd56c,0,train
B_S_b0c9a5053b6b8769,0,train
B_S_b1eca5134e9a86a1,0,train
B_S_b20024c298a6977b,0,train
B_S_b2084b2cc5e484c5,0,train
B_S_b33c5dc4fd8c1749,0,train
B_S_b374640d28368cee,0,train
B_S_b4950491df09d23a,0,train
B_S_b4d12295b2185059,0,train
B_S_b548780a305dbe45,0,train
B_S_b6411e627074c207,0,train
B_S_b6bee4b8d837f1f1,0,train
B_S_b76b18275aeb4344,0,train
B_S_b862032aff777494,0,train
B_S_b8e3cbf3f8af42a1,0,train
B_S_b90b4db2e813e3a3,0,train
B_S_bab05b031b7f3c4f,0,validation
B_S_bafdffcde2de150f,0,train
B_S_bb4c58d77d08f554,0,train
B_S_bb8a76ab8c0e8b42,0,train
B_S_bbe83f2b72033612,0,train
B_S_bc05c297f576abc4,0,train
B_S_bcaed3f28850800b,0,train
B_S_bd03edfcd4aea737,0,validation
B_S_bdad88bf16bd8135,0,validation
B_S_bf14ae15701ec35a,0,train
B_S_bf550bc18c1b213d,0,train
B_S_bfbe9c4a4a0aab48,0,validation
B_S_c09db616a8f55ef5,0,validation
B_S_c474d10d4a01fa79,0,validation
B_S_c5977034bdddcbb2,0,train
B_S_c6a0ac55e1e984f1,0,train
B_S_c70669bdb4bb23fb,0,train
B_S_c7113805616dc0f3,0,train
B_S_c73a57942efc04c8,0,train
B_S_c7672c42962ce9a6,0,validation
B_S_c76ca78a7599cba4,0,train
B_S_c78ccee2f779c044,0,train
B_S_c87645c4b8fbfd81,0,train
B_S_ca3c24a43a5c4e67,0,train
B_S_ca4a1ffec25d8f47,0,train
B_S_ca561f7ac39e3d0d,0,train
B_S_ca69301bb1f88ac0,0,train
B_S_ca6fc82e46de5e8c,0,validation
B_S_ca73828f0f04e6da,0,validation
B_S_ca917a7199cbf685,0,validation
B_S_cbb836ada41cd5f4,0,train
B_S_cbff2761a512f0d2,0,train
B_S_cc29403693056a46,0,train
B_S_ccbc4d5a4d764f6b,0,train
B_S_cd3c3bbb87962fc7,0,train
B_S_cd643a4fdb3f146b,0,train
B_S_ce2990ce29c80b6d,0,train
B_S_ce31c0e1bb3a97b8,0,train
B_S_ce3327ff77dcbb63,0,validation
B_S_cfa20f63d4e6079e,0,train
B_S_d5b3b38dee92a601,0,train
B_S_d632d1bcfd967754,0,validation
B_S_d6de76c6e7133f8e,0,train
B_S_d70f5d9422ef0b74,0,validation
B_S_d8d29e4eb8c503db,0,train
B_S_da26333bab398879,0,train
B_S_da45a8ce4f85ce31,0,train
B_S_daf20c1e584432c5,0,train
B_S_db920201860e3839,0,train
B_S_db9d00737017ad70,0,train
B_S_dcedabf8f8f5c0de,0,train
B_S_dd2ad90ede769b5d,0,train
B_S_dd8140bdfdbe03f7,0,train
B_S_dd99cb9444f5de0a,0,validation
B_S_de4523c072965681,0,train
B_S_ded9cf3768ca835e,0,validation
B_S_dffd799b5bad92db,0,train
B_S_e0c998f88f2f5e2d,0,validation
B_S_e14651daf3b15ed5,0,train
B_S_e1b693662de570eb,0,train
B_S_e20477ceb21c0f4e,0,validation
B_S_e3269bc1f8fc2c33,0,train
B_S_e415a8814d9efa7a,0,train
B_S_e41e54bb99c14a0a,0,validation
B_S_e4c40ce5eddca950,0,train
B_S_e5859080c58e32b0,0,train
B_S_e58d01b712f4fb5d,0,validation
B_S_e5cbb491e9ebad4b,0,train
B_S_e7c0afbbcb2e5199,0,train
B_S_e81bcc570e2dcc2e,0,train
B_S_e86682de63d1de8b,0,train
B_S_e86b81b62ea2d506,0,train
B_S_eb143a2f8825d42a,0,train
B_S_eb3f596342028a5a,0,train
B_S_eb76025f7e20d43d,0,train
B_S_ebde504378e8bc41,0,train
B_S_ebe6daf6bcff8fc6,0,train
B_S_ec06695458bf7895,0,train
B_S_ec6dea180c805a3c,0,train
B_S_ec9b1bd7e8ab4259,0,train
B_S_ef522ce373ed92cb,0,train
B_S_f057b122c7136c7b,0,validation
B_S_f1e808a36a1b63a9,0,train
B_S_f3105c97460a893f,0,train
B_S_f3e1b72f0ecf4b19,0,train
B_S_f707020b527b89c9,0,train
B_S_f73bcb3093c42058,0,train
B_S_fa5ae35e174033c4,0,train
B_S_fa5ee7e5b9f98295,0,train
B_S_fbc148bd48cf54f2,0,validation
B_S_fc75115f96681a8d,0,validation
B_S_fe4c6999c3ebc2d1,0,train
B_S_fe8fc1df3b12734e,0,validation
B_S_feb70a07fdd163d9,0,train
B_E_008a9cff7f7f32ec,0,test
B_E_01048c8d8af1d0d7,0,test
B_E_010d59211e3a8ab3,0,test
B_E_035e7d2cf0e1e9f2,0,test
B_E_03e86ed038bdf21f,0,test
B_E_0513593b6a674014,0,test
B_E_0563eb782e5630a3,0,test
B_E_067e868e5981142f,0,test
B_E_06fa4688fdbd53ea,0,test
B_E_07681a09883c9464,0,test
B_E_0a49ea80fca29e1f,0,test
B_E_0ba34c62f8c58fa6,0,test
B_E_0f0b77d6fb648d55,0,test
B_E_0f31000673bc14e9,0,test
B_E_1102442b992c96e9,0,test
B_E_1268d48d5149a287,0,test
B_E_161fdace43d7b29d,0,test
B_E_19ff0779bbfd864f,0,test
B_E_1c9c77b85b27520f,0,test
B_E_1cf22b53597e4002,0,test
B_E_1d031406b5d59ef5,0,test
B_E_1eaf85c3b3d18d75,0,test
B_E_20725fe83b8cc6c8,0,test
B_E_230de0e4aedc5d18,0,test
B_E_24935065faaad9de,0,test
B_E_25f9cd4ea49b7290,0,test
B_E_2964625f98f9959d,0,test
B_E_2ac6633a866a61be,0,test
B_E_2bc8741b5c79429f,0,test
B_E_2c9e166c8fa8d2a7,0,test
B_E_2fa88c25d9eb9e74,0,test
B_E_306a051da24f59c9,0,test
B_E_342dadec75a3b7d2,0,test
B_E_347cc92e5d49b6c0,0,test
B_E_3745ecb7ccc34fe5,0,test
B_E_37bac7005acf8d65,0,test
B_E_397bfcb1cbd5d171,0,test
B_E_3aae1fd68e235025,0,test
B_E_3aba425d76290bd9,0,test
B_E_3e56dea48c1e1330,0,test
B_E_43db4674b38e905c,0,test
B_E_445624af69840702,0,test
B_E_44e5042d89360b20,0,test
B_E_498a845177d32674,0,test
B_E_4b4bbec12a2c9ffe,0,test
B_E_4c10238a5ccc5d07,0,test
B_E_4d684fa0e31b2c23,0,test
B_E_4f4de481b7af1745,0,test
B_E_530f19054d404d61,0,test
B_E_5561df6904e467f2,0,test
B_E_56a43daed331c264,0,test
B_E_5771be7ea89479f2,0,test
B_E_5a9c6ab256840791,0,test
B_E_5c6bc787ea456ffe,0,test
B_E_5cceb2476819c55f,0,test
B_E_5fd369b8ac58ad53,0,test
B_E_62008f785c7bc97e,0,test
B_E_63dbcd54462ae03a,0,test
B_E_64a08b4a2cebab3d,0,test
B_E_64c29eeb90350427,0,test
B_E_664154c9e0aee103,0,test
B_E_6a036fd3ee064611,0,test
B_E_6a6d2bcab118856b,0,test
B_E_6cd353b7586b46f3,0,test
B_E_6e2cdbe8dc8e2dd6,0,test
B_E_6fe68dfea9188262,0,test
B_E_73383126bfe08688,0,test
B_E_739ef826f62fc77b,0,test
B_E_74a08ba6c615742f,0,test
B_E_76bf633abf30a4ca,0,test
B_E_7801b0992df22f25,0,test
B_E_7a90799076ad7614,0,test
B_E_7e0614cc87fb66bb,0,test
B_E_8f1a7fcef798d3e6,0,test
B_E_906eb6ba674cafcf,0,test
B_E_9382a8199c56795f,0,test
B_E_946d9349c583faad,0,test
B_E_959d7e1437ef9746,0,test
B_E_98c90cf3077f2a5c,0,test
B_E_9a3ff9fd9ef27231,0,test
B_E_9f70f5f9e80ef67a,0,test
B_E_9fae49ad8b457c99,0,test
B_E_a351b737dfc31627,0,test
B_E_a41602cdf50963ef,0,test
B_E_a8685224c0128efe,0,test
B_E_a93c1659d708b61c,0,test
B_E_afe1560d1940335f,0,test
B_E_b10e805d064fbebf,0,test
B_E_b404abf884eed094,0,test
B_E_b6c2af1d0ae3b7be,0,test
B_E_b6e8f5b95c721fd2,0,test
B_E_b810c5b2ad5914e7,0,test
B_E_b97a43b8241e3f74,0,test
B_E_bb3686ac2495de39,0,test
B_E_bb697342e30fc747,0,test
B_E_bbad9c226174f618,0,test
B_E_bbfd6f1076585b3e,0,test
B_E_bfbd0fea699eb4ec,0,test
B_E_c1bd9305e6e28b1d,0,test
B_E_c371f4f10adc70d8,0,test
B_E_d11286b447faf5ca,0,test
B_E_d4a5ca7df8faf7b4,0,test
B_E_d5cdc9b1040c3a0d,0,test
B_E_d6cd2dda1996f761,0,test
B_E_d71e02f4af3e93f4,0,test
B_E_d8045f144231e512,0,test
B_E_d93b385f27e888bb,0,test
B_E_db18be57dd4b72e5,0,test
B_E_dde15de15f14ff82,0,test
B_E_e07b8e502a519cd1,0,test
B_E_e1068d63298b197f,0,test
B_E_e1f62236b477678f,0,test
B_E_e2d14ef95e66a151,0,test
B_E_e4faa4e6bc524e10,0,test
B_E_e7861882e68c8c74,0,test
B_E_ef3a5ab50f05d7b7,0,test
B_E_f3545248b492d041,0,test
B_E_fad88a3096984837,0,test
B_E_fc2ff896967b23b6,0,test
B_E_ff6dd5b295d0eb17,0,test
