material_id,energy_eV,intensity
mp-1077262,952.8,0.9484475728498857
mp-1077262,952.9,0.9506005218305824
mp-1077262,953.0,0.9528795503335082
mp-1077262,953.1,0.956005706497103
mp-1077262,953.2,0.959414287969268
mp-1077262,953.3,0.9634329905548721
mp-1077262,953.4,0.9678085444826845
mp-1077262,953.5,0.9723354643079675
mp-1077262,953.6,0.9770193081671807
mp-1077262,953.7,0.982907717144701
mp-1077262,953.8,0.9903458347257897
mp-1077262,953.9,0.9981106911831777
mp-1077262,954.0,1.0066910872456794
mp-1077262,954.1,1.0154145711496365
mp-1077262,954.2,1.0248137672709512
mp-1077262,954.3,1.034300255141227
mp-1077262,954.4,1.0469616136735957
mp-1077262,954.5,1.059936970403136
mp-1077262,954.6,1.0753689715341934
mp-1077262,954.7,1.0917086396145368
mp-1077262,954.8,1.10804830769488
mp-1077262,954.9,1.1246415415196542
mp-1077262,955.0,1.144651218745966
mp-1077262,955.1,1.1672599794330432
mp-1077262,955.2,1.18990966905275
mp-1077262,955.3,1.2144290003857527
mp-1077262,955.4,1.2437434325732575
mp-1077262,955.5,1.2743846096694431
mp-1077262,955.6,1.3068943509856177
mp-1077262,955.7,1.3445151251991594
mp-1077262,955.8,1.385144994658914
mp-1077262,955.9,1.4277882995894724
mp-1077262,956.0,1.4819832006715052
mp-1077262,956.1,1.5376103801079641
mp-1077262,956.2,1.6036090041611542
mp-1077262,956.3,1.6722588380220385
mp-1077262,956.4,1.7451524084739447
mp-1077262,956.5,1.8193708168337586
mp-1077262,956.6,1.8927268845889444
mp-1077262,956.7,1.9609122588606436
mp-1077262,956.8,2.023212094634807
mp-1077262,956.9,2.079257062980394
mp-1077262,957.0,2.130673070796156
mp-1077262,957.1,2.1759118227826524
mp-1077262,957.2,2.216660225239931
mp-1077262,957.3,2.2560240032169023
mp-1077262,957.4,2.2936828134110767
mp-1077262,957.5,2.3302219336117123
mp-1077262,957.6,2.3664295986612323
mp-1077262,957.7,2.4019678618795157
mp-1077262,957.8,2.4375146255347095
mp-1077262,957.9,2.4721984640872625
mp-1077262,958.0,2.5069776990679076
mp-1077262,958.1,2.5406414008944016
mp-1077262,958.2,2.573358045735301
mp-1077262,958.3,2.6037756811331665
mp-1077262,958.4,2.628960235629493
mp-1077262,958.5,2.651669943880135
mp-1077262,958.6,2.6621705786232734
mp-1077262,958.7,2.6720184030135172
mp-1077262,958.8,2.661565004084709
mp-1077262,958.9,2.6482434632136234
mp-1077262,959.0,2.6230010134347603
mp-1077262,959.1,2.5879294719169192
mp-1077262,959.2,2.5507867403214988
mp-1077262,959.3,2.501901592396322
mp-1077262,959.4,2.4521672676801005
mp-1077262,959.5,2.399625423044046
mp-1077262,959.6,2.344233325210891
mp-1077262,959.7,2.289069561694006
mp-1077262,959.8,2.2330098710172113
mp-1077262,959.9,2.1769691705812386
mp-1077262,960.0,2.123196351496669
mp-1077262,960.1,2.070663239260153
mp-1077262,960.2,2.0183445276114123
mp-1077262,960.3,1.969346484756985
mp-1077262,960.4,1.9244679290927869
mp-1077262,960.5,1.8801353149953486
mp-1077262,960.6,1.8386169041210942
mp-1077262,960.7,1.8051967205414305
mp-1077262,960.8,1.7745743031441834
mp-1077262,960.9,1.7455403613480316
mp-1077262,961.0,1.7245369096975018
mp-1077262,961.1,1.708786474930089
mp-1077262,961.2,1.6930324641974788
mp-1077262,961.3,1.6818303132450738
mp-1077262,961.4,1.6796209351916724
mp-1077262,961.5,1.677411557138271
mp-1077262,961.6,1.6766936441757592
mp-1077262,961.7,1.684430771841344
mp-1077262,961.8,1.6949048535125277
mp-1077262,961.9,1.7053474792729368
mp-1077262,962.0,1.718085418195063
mp-1077262,962.1,1.7390729838911987
mp-1077262,962.2,1.760060549587334
mp-1077262,962.3,1.7810867176687897
mp-1077262,962.4,1.8059557601326746
mp-1077262,962.5,1.8347905420392316
mp-1077262,962.6,1.8636253239457892
mp-1077262,962.7,1.892409689045834
mp-1077262,962.8,1.9208566783729801
mp-1077262,962.9,1.9493000874862292
mp-1077262,963.0,1.9777434965994785
mp-1077262,963.1,2.00619298283506
mp-1077262,963.2,2.0284211705163986
mp-1077262,963.3,2.047112371705378
mp-1077262,963.4,2.065803572894357
mp-1077262,963.5,2.0844537194592556
mp-1077262,963.6,2.0968772797411535
mp-1077262,963.7,2.1038861496750867
mp-1077262,963.8,2.110895019609019
mp-1077262,963.9,2.117899442719962
mp-1077262,964.0,2.1228043413528233
mp-1077262,964.1,2.123158443647659
mp-1077262,964.2,2.1235125459424955
mp-1077262,964.3,2.123859635555516
mp-1077262,964.4,2.1240734842142466
mp-1077262,964.5,2.121554625805237
mp-1077262,964.6,2.1187870745380435
mp-1077262,964.7,2.1160195232708494
mp-1077262,964.8,2.1129215594367796
mp-1077262,964.9,2.108551893825269
mp-1077262,965.0,2.1028513892838285
mp-1077262,965.1,2.097150884742388
mp-1077262,965.2,2.0913872884598943
mp-1077262,965.3,2.0855966528598167
mp-1077262,965.4,2.0780125670153327
mp-1077262,965.5,2.0704088682479336
mp-1077262,965.6,2.0625712123683058
mp-1077262,965.7,2.0544357928913826
mp-1077262,965.8,2.04597990693944
mp-1077262,965.9,2.0369212174968325
mp-1077262,966.0,2.027984445099119
mp-1077262,966.1,2.019032022845278
mp-1077262,966.2,2.0100796005914363
mp-1077262,966.3,2.001001052284409
mp-1077262,966.4,1.992135775365672
mp-1077262,966.5,1.9828781419374584
mp-1077262,966.6,1.9735995873855545
mp-1077262,966.7,1.9643210328336507
mp-1077262,966.8,1.9555805804724926
mp-1077262,966.9,1.9478112329104909
mp-1077262,967.0,1.940232365541243
mp-1077262,967.1,1.9326534981719954
mp-1077262,967.2,1.9250746308027473
mp-1077262,967.3,1.9182077652109029
mp-1077262,967.4,1.9125360008929762
mp-1077262,967.5,1.9072161889550079
mp-1077262,967.6,1.9018963770170396
mp-1077262,967.7,1.8965765650790714
mp-1077262,967.8,1.8918162388923312
mp-1077262,967.9,1.8885274876326565
mp-1077262,968.0,1.885799523956266
mp-1077262,968.1,1.883071560279875
mp-1077262,968.2,1.8802133780389787
mp-1077262,968.3,1.8772850781095265
mp-1077262,968.4,1.8756264753176137
mp-1077262,968.5,1.8745044659337227
mp-1077262,968.6,1.8735141177252093
mp-1077262,968.7,1.8726211547229341
mp-1077262,968.8,1.8717281917206585
mp-1077262,968.9,1.8713102179971943
mp-1077262,969.0,1.871389077703172
mp-1077262,969.1,1.871740249532774
mp-1077262,969.2,1.8720937341855817
mp-1077262,969.3,1.8724472188383894
mp-1077262,969.4,1.872800703491197
mp-1077262,969.5,1.8737674168095397
mp-1077262,969.6,1.8747669992170066
mp-1077262,969.7,1.87572565548083
mp-1077262,969.8,1.8766843117446528
mp-1077262,969.9,1.8776429680084759
mp-1077262,970.0,1.878897349015436
mp-1077262,970.1,1.8804920146686068
mp-1077262,970.2,1.8816689235833246
mp-1077262,970.3,1.8827347832384786
mp-1077262,970.4,1.8838029701755632
mp-1077262,970.5,1.8849464058948497
mp-1077262,970.6,1.8861771336545063
mp-1077262,970.7,1.8874852713367434
mp-1077262,970.8,1.8882092591355462
mp-1077262,970.9,1.8890551299447094
mp-1077262,971.0,1.8899612009576128
mp-1077262,971.1,1.8908672719705166
mp-1077262,971.2,1.8916196101652678
mp-1077262,971.3,1.8922777250198766
mp-1077262,971.4,1.8925691420203643
mp-1077262,971.5,1.8927975133264814
mp-1077262,971.6,1.8930258846325982
mp-1077262,971.7,1.893254255938715
mp-1077262,971.8,1.8933787327219997
mp-1077262,971.9,1.8934444364488097
mp-1077262,972.0,1.8934463410028146
mp-1077262,972.1,1.8934195821603466
mp-1077262,972.2,1.8933928233178792
mp-1077262,972.3,1.8933764060291065
mp-1077262,972.4,1.8933673847815762
mp-1077262,972.5,1.8933544590175435
mp-1077262,972.6,1.893459666462122
mp-1077262,972.7,1.8937812847484343
mp-1077262,972.8,1.8942582899495473
mp-1077262,972.9,1.8947352951506606
mp-1077262,973.0,1.89533830512888
mp-1077262,973.1,1.896655342177127
mp-1077262,973.2,1.8979777160940086
mp-1077262,973.3,1.8998231414347146
mp-1077262,973.4,1.901668566775421
mp-1077262,973.5,1.9035139921161268
mp-1077262,973.6,1.905359417456833
mp-1077262,973.7,1.9087302281506546
mp-1077262,973.8,1.9126023709918814
mp-1077262,973.9,1.9167768186313283
mp-1077262,974.0,1.9212659100402936
mp-1077262,974.1,1.9257550014492595
mp-1077262,974.2,1.9302373725790005
mp-1077262,974.3,1.9352803128348433
mp-1077262,974.4,1.9422243142207
mp-1077262,974.5,1.949168315606557
mp-1077262,974.6,1.956456074560851
mp-1077262,974.7,1.9638523529590235
mp-1077262,974.8,1.9712486313571966
mp-1077262,974.9,1.9786449097553693
mp-1077262,975.0,1.9866269740645213
mp-1077262,975.1,1.9950332281711958
mp-1077262,975.2,2.0034028500105694
mp-1077262,975.3,2.011598643423544
mp-1077262,975.4,2.019794436836518
mp-1077262,975.5,2.0279902302494928
mp-1077262,975.6,2.0361767206640087
mp-1077262,975.7,2.042394573767788
mp-1077262,975.8,2.0481821720095645
mp-1077262,975.9,2.0537964406172877
mp-1077262,976.0,2.058671777627442
mp-1077262,976.1,2.063547114637596
mp-1077262,976.2,2.0683790349477498
mp-1077262,976.3,2.073209612473372
mp-1077262,976.4,2.073998073793228
mp-1077262,976.5,2.07448228980751
mp-1077262,976.6,2.0747413487472866
mp-1077262,976.7,2.0742503178816216
mp-1077262,976.8,2.0737592870159576
mp-1077262,976.9,2.0732682561502926
mp-1077262,977.0,2.072777225284628
mp-1077262,977.1,2.070237758283231
mp-1077262,977.2,2.0674661004368318
mp-1077262,977.3,2.064684992588683
mp-1077262,977.4,2.06172433470751
mp-1077262,977.5,2.0587636768263375
mp-1077262,977.6,2.055670593889846
mp-1077262,977.7,2.0525379554173715
mp-1077262,977.8,2.0494275757777007
mp-1077262,977.9,2.046323474270358
mp-1077262,978.0,2.043219372763015
mp-1077262,978.1,2.040291854099645
mp-1077262,978.2,2.037356435799367
mp-1077262,978.3,2.0344193214357884
mp-1077262,978.4,2.03148220707221
mp-1077262,978.5,2.028957779781659
mp-1077262,978.6,2.026644941508005
mp-1077262,978.7,2.024269047119198
mp-1077262,978.8,2.0220170601032015
mp-1077262,978.9,2.0199433788187684
mp-1077262,979.0,2.0178696975343353
mp-1077262,979.1,2.0157960162499027
mp-1077262,979.2,2.0138259270760295
mp-1077262,979.3,2.01263951863164
mp-1077262,979.4,2.0114531101872495
mp-1077262,979.5,2.01026670174286
mp-1077262,979.6,2.0091671366799053
mp-1077262,979.7,2.007980158672517
mp-1077262,979.8,2.0067931806651282
mp-1077262,979.9,2.00560620265774
mp-1077262,980.0,2.0050217743597303
mp-1077262,980.1,2.004747750457378
mp-1077262,980.2,2.004462101256401
mp-1077262,980.3,2.004197860733362
mp-1077262,980.4,2.0040118066602357
mp-1077262,980.5,2.00382575258711
mp-1077262,980.6,2.003599249578945
mp-1077262,980.7,2.0032694153516246
mp-1077262,980.8,2.003709615859333
mp-1077262,980.9,2.004149816367042
mp-1077262,981.0,2.0045900168747504
mp-1077262,981.1,2.00502906048186
mp-1077262,981.2,2.0054673207617766
mp-1077262,981.3,2.005907749640178
mp-1077262,981.4,2.0063481785185786
mp-1077262,981.5,2.006946446120481
mp-1077262,981.6,2.007931146459114
mp-1077262,981.7,2.0088347935989113
mp-1077262,981.8,2.0097194282599826
mp-1077262,981.9,2.010555239239709
mp-1077262,982.0,2.0113691149423154
mp-1077262,982.1,2.012182990644922
mp-1077262,982.2,2.012996866347528
mp-1077262,982.3,2.013948142232878
mp-1077262,982.4,2.0150770542904795
mp-1077262,982.5,2.0162059663480814
mp-1077262,982.6,2.0173348784056833
mp-1077262,982.7,2.018385359006258
mp-1077262,982.8,2.0193995629744506
mp-1077262,982.9,2.0204137669426436
mp-1077262,983.0,2.0214279709108363
mp-1077262,983.1,2.0224596126911116
mp-1077262,983.2,2.023513448050396
mp-1077262,983.3,2.0245672834096795
mp-1077262,983.4,2.0256399284464326
mp-1077262,983.5,2.026642755283768
mp-1077262,983.6,2.0275968237516078
mp-1077262,983.7,2.0285508922194473
mp-1077262,983.8,2.0295514062124584
mp-1077262,983.9,2.0305199009163486
mp-1077262,984.0,2.0313635876926153
mp-1077262,984.1,2.0322072744688824
mp-1077262,984.2,2.033050961245149
mp-1077262,984.3,2.0338520835784837
mp-1077262,984.4,2.034580808955611
mp-1077262,984.5,2.035310750626808
mp-1077262,984.6,2.036040692298006
mp-1077262,984.7,2.036731841003469
mp-1077262,984.8,2.03710911935004
mp-1077262,984.9,2.0375955053420425
mp-1077262,985.0,2.0381091682453834
mp-1077262,985.1,2.0386213661278174
mp-1077262,985.2,2.0390617779860785
mp-1077262,985.3,2.03950218984434
mp-1077262,985.4,2.039942601702601
mp-1077262,985.5,2.0403777555577287
mp-1077262,985.6,2.0404389373585636
mp-1077262,985.7,2.040391431779473
mp-1077262,985.8,2.040343926200383
mp-1077262,985.9,2.040296420621293
mp-1077262,986.0,2.0403747468584004
mp-1077262,986.1,2.0404620367283925
mp-1077262,986.2,2.0405493265983856
mp-1077262,986.3,2.040636616468378
mp-1077262,986.4,2.040601256042909
mp-1077262,986.5,2.040250509143512
mp-1077262,986.6,2.039892330149819
mp-1077262,986.7,2.0394796491313527
mp-1077262,986.8,2.0390669681128863
mp-1077262,986.9,2.0386880090201203
mp-1077262,987.0,2.038310824765546
mp-1077262,987.1,2.038024766634915
mp-1077262,987.2,2.037753542989563
mp-1077262,987.3,2.0372483784592212
mp-1077262,987.4,2.036638110053053
mp-1077262,987.5,2.0360278416468836
mp-1077262,987.6,2.0354175732407147
mp-1077262,987.7,2.0348242210151732
mp-1077262,987.8,2.034224682409393
mp-1077262,987.9,2.033622526353162
mp-1077262,988.0,2.0330203702969314
mp-1077262,988.1,2.032418214240701
mp-1077262,988.2,2.031635944485239
mp-1077262,988.3,2.030843975538691
mp-1077262,988.4,2.0300520065921424
mp-1077262,988.5,2.029260037645594
mp-1077262,988.6,2.0285023131318254
mp-1207193,932.7,0.05017266813455914
mp-1207193,932.8,0.052595627138146576
mp-1207193,932.9,0.05501858615580633
mp-1207193,933.0,0.057441545191748135
mp-1207193,933.1,0.06113643723102808
mp-1207193,933.2,0.06500477470675362
mp-1207193,933.3,0.06887311222069871
mp-1207193,933.4,0.07274144978281692
mp-1207193,933.5,0.07856024075769284
mp-1207193,933.6,0.08510043236265127
mp-1207193,933.7,0.09164062406051127
mp-1207193,933.8,0.09854657346264663
mp-1207193,933.9,0.11031187384248185
mp-1207193,934.0,0.12207717439277194
mp-1207193,934.1,0.13384247514970007
mp-1207193,934.2,0.15529452882801
mp-1207193,934.3,0.1778228886583722
mp-1207193,934.4,0.2052749187172356
mp-1207193,934.5,0.25018359692374953
mp-1207193,934.6,0.2963119627324649
mp-1207193,934.7,0.3818768785286538
mp-1207193,934.8,0.4808536831033977
mp-1207193,934.9,0.62287648815943
mp-1207193,935.0,0.7843392541899429
mp-1207193,935.1,0.929078931358722
mp-1207193,935.2,1.0258117498531398
mp-1207193,935.3,1.0718993598869047
mp-1207193,935.4,1.0815133695754677
mp-1207193,935.5,1.068645861439945
mp-1207193,935.6,1.0452412736989223
mp-1207193,935.7,1.0162803551699084
mp-1207193,935.8,0.9872713928897151
mp-1207193,935.9,0.9595167698647136
mp-1207193,936.0,0.9341213747735425
mp-1207193,936.1,0.9128892326920413
mp-1207193,936.2,0.8936223401549278
mp-1207193,936.3,0.879144984676343
mp-1207193,936.4,0.8669424392189734
mp-1207193,936.5,0.8580133987702873
mp-1207193,936.6,0.8517261459949068
mp-1207193,936.7,0.8478774682056384
mp-1207193,936.8,0.8463989486983462
mp-1207193,936.9,0.8471976418487976
mp-1207193,937.0,0.8495903618091473
mp-1207193,937.1,0.8545838553105485
mp-1207193,937.2,0.8600491371970481
mp-1207193,937.3,0.8689740940214534
mp-1207193,937.4,0.8778990721139687
mp-1207193,937.5,0.8894208893125576
mp-1207193,937.6,0.9018551273815961
mp-1207193,937.7,0.9149682574525821
mp-1207193,937.8,0.930231152263938
mp-1207193,937.9,0.9454940827056681
mp-1207193,938.0,0.9616695134110622
mp-1207193,938.1,0.9784042377604087
mp-1207193,938.2,0.9951390099343628
mp-1207193,938.3,1.010527631020516
mp-1207193,938.4,1.025732736726215
mp-1207193,938.5,1.0408826056273626
mp-1207193,938.6,1.0505578115631813
mp-1207193,938.7,1.060233093843506
mp-1207193,938.8,1.0696913437588622
mp-1207193,938.9,1.072129603366326
mp-1207193,939.0,1.0745679627869962
mp-1207193,939.1,1.0770064311359406
mp-1207193,939.2,1.0758440653649401
mp-1207193,939.3,1.0743687026235968
mp-1207193,939.4,1.072893480672625
mp-1207193,939.5,1.0724558722791948
mp-1207193,939.6,1.0724845356269737
mp-1207193,939.7,1.0725133795019157
mp-1207193,939.8,1.0741455395394786
mp-1207193,939.9,1.0790327318980002
mp-1207193,940.0,1.0839201540079106
mp-1207193,940.1,1.0888078247020778
mp-1207193,940.2,1.0979443995973395
mp-1207193,940.3,1.1077729031632133
mp-1207193,940.4,1.1176017201614443
mp-1207193,940.5,1.1281669129077776
mp-1207193,940.6,1.1408273464772378
mp-1207193,940.7,1.1534881726729556
mp-1207193,940.8,1.166149421526048
mp-1207193,940.9,1.1786144315102531
mp-1207193,941.0,1.1909123765357723
mp-1207193,941.1,1.2032108467116913
mp-1207193,941.2,1.2155098807267743
mp-1207193,941.3,1.2251854035795136
mp-1207193,941.4,1.2337369539852563
mp-1207193,941.5,1.242289199667394
mp-1207193,941.6,1.2508421900292508
mp-1207193,941.7,1.2546122490576939
mp-1207193,941.8,1.2567023914070772
mp-1207193,941.9,1.2587934455594278
mp-1207193,942.0,1.260885474081656
mp-1207193,942.1,1.2580292963742656
mp-1207193,942.2,1.2526246174991276
mp-1207193,942.3,1.2472211238059203
mp-1207193,942.4,1.2418188939239416
mp-1207193,942.5,1.2336525844709818
mp-1207193,942.6,1.2221077441218784
mp-1207193,942.7,1.2105644315306765
mp-1207193,942.8,1.1990227448014292
mp-1207193,942.9,1.1871397195980145
mp-1207193,943.0,1.1727427017990049
mp-1207193,943.1,1.1583476380331756
mp-1207193,943.2,1.1439546498756228
mp-1207193,943.3,1.1295638654693136
mp-1207193,943.4,1.1155772682767482
mp-1207193,943.5,1.1017910773995767
mp-1207193,943.6,1.088007517185627
mp-1207193,943.7,1.0742267451839498
mp-1207193,943.8,1.0607047692163343
mp-1207193,943.9,1.049488500204841
mp-1207193,944.0,1.0382755426878285
mp-1207193,944.1,1.0270660892247354
mp-1207193,944.2,1.015860342102227
mp-1207193,944.3,1.0058356601750533
mp-1207193,944.4,0.997509062444009
mp-1207193,944.5,0.9891868405335188
mp-1207193,944.6,0.9808692399718338
mp-1207193,944.7,0.9725565182583421
mp-1207193,944.8,0.9655595398638178
mp-1207193,944.9,0.9594787453465728
mp-1207193,945.0,0.9534036790568268
mp-1207193,945.1,0.947334651520045
mp-1207193,945.2,0.9412719878924677
mp-1207193,945.3,0.9363419532412569
mp-1207193,945.4,0.9320252462137327
mp-1207193,945.5,0.9277159723161758
mp-1207193,945.6,0.9234145212948494
mp-1207193,945.7,0.9191213006616193
mp-1207193,945.8,0.9158985117358054
mp-1207193,945.9,0.9134226681881223
mp-1207193,946.0,0.910956391165659
mp-1207193,946.1,0.9085001663637122
mp-1207193,946.2,0.9060545009188247
mp-1207193,946.3,0.9045090883806246
mp-1207193,946.4,0.9042548459674878
mp-1207193,946.5,0.9040128211572677
mp-1207193,946.6,0.9037836151682852
mp-1207193,946.7,0.9035678549487626
mp-1207193,946.8,0.9036718354159957
mp-1207193,946.9,0.9062635125000151
mp-1207193,947.0,0.9088706801012498
mp-1207193,947.1,0.9114940777556081
mp-1207193,947.2,0.9141344757097661
mp-1207193,947.3,0.9167926760078928
mp-1207193,947.4,0.9218452731891087
mp-1207193,947.5,0.9280353812095864
mp-1207193,947.6,0.9342458998411174
mp-1207193,947.7,0.9404777698335053
mp-1207193,947.8,0.9467319696606129
mp-1207193,947.9,0.9535625332112627
mp-1207193,948.0,0.9638146026619847
mp-1207193,948.1,0.974092176789577
mp-1207193,948.2,0.9843963982262145
mp-1207193,948.3,0.994728454147963
mp-1207193,948.4,1.00508957775499
mp-1207193,948.5,1.0174160437658115
mp-1207193,948.6,1.031956202540289
mp-1207193,948.7,1.0465294201641153
mp-1207193,948.8,1.0611371295647585
mp-1207193,948.9,1.0757808177244046
mp-1207193,949.0,1.090462027418453
mp-1207193,949.1,1.1065283397052572
mp-1207193,949.2,1.1232983793638076
mp-1207193,949.3,1.1401109217283003
mp-1207193,949.4,1.156967751073715
mp-1207193,949.5,1.1738707168758284
mp-1207193,949.6,1.190821735842846
mp-1207193,949.7,1.2022412714933293
mp-1207193,949.8,1.2119503177582647
mp-1207193,949.9,1.221713591817449
mp-1207193,950.0,1.231533300691167
mp-1207193,950.1,1.2414117295994067
mp-1207193,950.2,1.2513512443249268
mp-1207193,950.3,1.2474891537766784
mp-1207193,950.4,1.238564929636502
mp-1207193,950.5,1.229709396564322
mp-1207193,950.6,1.2209252674265625
mp-1207193,950.7,1.2122153483797369
mp-1207193,950.8,1.2035825416068289
mp-1207193,950.9,1.188825699410208
mp-1207193,951.0,1.1694717505022527
mp-1207193,951.1,1.1502042249460198
mp-1207193,951.2,1.1310264377449113
mp-1207193,951.3,1.1119418146352167
mp-1207193,951.4,1.09295389524158
mp-1207193,951.5,1.0752473004095435
mp-1207193,951.6,1.0605361691095896
mp-1207193,951.7,1.0459330764116106
mp-1207193,951.8,1.0314420505611428
mp-1207193,951.9,1.0170672506164886
mp-1207193,952.0,1.002812970073127
mp-1207193,952.1,0.9886836405713938
mp-1207193,952.2,0.9830380938662052
mp-1207193,952.3,0.9785593399373923
mp-1207193,952.4,0.9742196991990847
mp-1207193,952.5,0.9700241946679004
mp-1207193,952.6,0.9659780073474119
mp-1207193,952.7,0.962086480468442
mp-1207193,952.8,0.9610737810324708
mp-1207193,952.9,0.9646796395231911
mp-1207193,953.0,0.9687369760123004
mp-1207193,953.1,0.9746002244949545
mp-1207193,953.2,0.9804634729776089
mp-1207193,953.3,0.9863267214602632
mp-1207193,953.4,0.9923820043428206
mp-1207193,953.5,1.0037770109129058
mp-1207193,953.6,1.0158296558509887
mp-1207193,953.7,1.0278823007890718
mp-1207193,953.8,1.042477924757015
mp-1207193,953.9,1.0610510287459685
mp-1207193,954.0,1.0796241327349219
mp-1207193,954.1,1.1005123985253187
mp-1207193,954.2,1.1310478613069441
mp-1207193,954.3,1.1616432780909527
mp-1207193,954.4,1.2001126782117613
mp-1207193,954.5,1.245289545619361
mp-1207193,954.6,1.2955214414657088
mp-1207193,954.7,1.3551412472695614
mp-1207193,954.8,1.4204877811703633
mp-1207193,954.9,1.491369783595474
mp-1207193,955.0,1.5607183360205927
mp-1207193,955.1,1.6239128884456844
mp-1207193,955.2,1.6768833408707162
mp-1207193,955.3,1.7175398432957447
mp-1207193,955.4,1.7464208042314304
mp-1207193,955.5,1.7649104224747099
mp-1207193,955.6,1.7786982094915609
mp-1207193,955.7,1.7873102267886007
mp-1207193,955.8,1.7915222023446025
mp-1207193,955.9,1.7943445253328947
mp-1207193,956.0,1.7964679311569385
mp-1207193,956.1,1.798502502531755
mp-1207193,956.2,1.8012036492820829
mp-1207193,956.3,1.8058126304809146
mp-1207193,956.4,1.812085250076998
mp-1207193,956.5,1.818938632384927
mp-1207193,956.6,1.8279786150245565
mp-1207193,956.7,1.8374350929654324
mp-1207193,956.8,1.849144592558638
mp-1207193,956.9,1.8613155544179514
mp-1207193,957.0,1.8757750160907105
mp-1207193,957.1,1.8912432015111587
mp-1207193,957.2,1.9078139146329798
mp-1207193,957.3,1.925787844829213
mp-1207193,957.4,1.943893126622109
mp-1207193,957.5,1.964056250095655
mp-1207193,957.6,1.9842193735692017
mp-1207193,957.7,2.005304790840409
mp-1207193,957.8,2.027189869720824
mp-1207193,957.9,2.0490749486012385
mp-1207193,958.0,2.0713717167890615
mp-1207193,958.1,2.093694763017777
mp-1207193,958.2,2.115779860163336
mp-1207193,958.3,2.1369131609763476
mp-1207193,958.4,2.158046461789359
mp-1207193,958.5,2.1767386798963106
mp-1207193,958.6,2.1931887160075716
mp-1207193,958.7,2.2096387521188325
mp-1207193,958.8,2.224894196741233
mp-1207193,958.9,2.237931114313034
mp-1207193,959.0,2.250968031884834
mp-1207193,959.1,2.263523697050007
mp-1207193,959.2,2.2735914061489577
mp-1207193,959.3,2.2792676047393705
mp-1207193,959.4,2.2849475759046083
mp-1207193,959.5,2.2910010319769607
mp-1207193,959.6,2.2970544880493136
mp-1207193,959.7,2.303107944121666
mp-1207193,959.8,2.3105918606887723
mp-1207193,959.9,2.318846025214536
mp-1207193,960.0,2.3241590949469133
mp-1207193,960.1,2.326171575603446
mp-1207193,960.2,2.3302004475503617
mp-1207193,960.3,2.3342293194972776
mp-1207193,960.4,2.3382581914441936
mp-1207193,960.5,2.3430733895560096
mp-1207193,960.6,2.348457996269952
mp-1207193,960.7,2.353842602983895
mp-1207193,960.8,2.357180990783105
mp-1207193,960.9,2.358447342574871
mp-1207193,961.0,2.3596276762214874
mp-1207193,961.1,2.360808009868104
mp-1207193,961.2,2.361932203994462
mp-1207193,961.3,2.3603055616309767
mp-1207193,961.4,2.3586789192674904
mp-1207193,961.5,2.3570522769040045
mp-1207193,961.6,2.3557342784865742
mp-1207193,961.7,2.350538015702791
mp-1207193,961.8,2.3453417529190075
mp-1207193,961.9,2.3401454901352237
mp-1207193,962.0,2.3349492273514407
mp-1207193,962.1,2.3246699077700006
mp-1207193,962.2,2.314286852335665
mp-1207193,962.3,2.303903796901328
mp-1207193,962.4,2.2946712023385576
mp-1207193,962.5,2.283336481805794
mp-1207193,962.6,2.27100157234651
mp-1207193,962.7,2.258666662887226
mp-1207193,962.8,2.2463317534279414
mp-1207193,962.9,2.2329825889928654
mp-1207193,963.0,2.2183425545887236
mp-1207193,963.1,2.2037025201845823
mp-1207193,963.2,2.189601048509326
mp-1207193,963.3,2.1771152650201233
mp-1207193,963.4,2.1645664007648073
mp-1207193,963.5,2.152016899330037
mp-1207193,963.6,2.1394673978952667
mp-1207193,963.7,2.1269178964604967
mp-1207193,963.8,2.1149807044414857
mp-1207193,963.9,2.1038890825679584
mp-1207193,964.0,2.092797460694431
mp-1207193,964.1,2.083656575602214
mp-1207193,964.2,2.074732439041081
mp-1207193,964.3,2.0672517389609055
mp-1207193,964.4,2.0603049126475863
mp-1207193,964.5,2.053358086334267
mp-1207193,964.6,2.046411260020948
mp-1207193,964.7,2.0394644337076286
mp-1207193,964.8,2.0341759133563624
mp-1207193,964.9,2.029998492546201
mp-1207193,965.0,2.0271289596650144
mp-1207193,965.1,2.024259426783827
mp-1207193,965.2,2.0213898939026405
mp-1207193,965.3,2.0201025641867565
mp-1207193,965.4,2.0188641685893383
mp-1207193,965.5,2.01762577299192
mp-1207193,965.6,2.016387377394502
mp-1207193,965.7,2.0151489817970836
mp-1207193,965.8,2.0167454558023694
mp-1207193,965.9,2.018758155494198
mp-1207193,966.0,2.020770855186026
mp-1207193,966.1,2.0227835548778548
mp-1207193,966.2,2.024796254569683
mp-1207193,966.3,2.0282677321882883
mp-1207193,966.4,2.032278757807122
mp-1207193,966.5,2.036289783425956
mp-1207193,966.6,2.040281563382856
mp-1207193,966.7,2.0441176284387783
mp-1207193,966.8,2.048997263556284
mp-1207193,966.9,2.055260235731981
mp-1207193,967.0,2.061523207907679
mp-1207193,967.1,2.067786180083376
mp-1207193,967.2,2.0740491522590734
mp-1207193,967.3,2.0803121244348692
mp-1207193,967.4,2.089454986711689
mp-1207193,967.5,2.0979853571189837
mp-1207193,967.6,2.1048597309908255
mp-1207193,967.7,2.111734104862667
