run_id,candidate,family,validation_mae
Mn_spectrum_identified_1729_full,extratrees_leaf2,extra_trees,0.05493500635153211
Mn_spectrum_identified_1729_full,extratrees_leaf8,extra_trees,0.06078876491513657
Mn_spectrum_all_1729_white_line,ridge_alpha1,ridge,0.1721540658206857
Mn_spectrum_all_1729_white_line,ridge_alpha100,ridge,0.17254574543279788
Mn_spectrum_all_1729_white_line,svr_gammafactor0.1,svr,0.1511230031105055
Mn_spectrum_all_1729_white_line,svr_gammafactor1,svr,0.15025652507490972
Mn_spectrum_all_1729_white_line,extratrees_leaf2,extra_trees,0.15218394576642189
Mn_spectrum_all_1729_white_line,extratrees_leaf8,extra_trees,0.15829385424405115
Mn_spectrum_all_1729_full,ridge_alpha1,ridge,0.10809499878097457
Mn_spectrum_all_1729_full,ridge_alpha100,ridge,0.10676506275345429
Mn_spectrum_all_1729_full,svr_gammafactor0.1,svr,0.07269589785163554
Mn_spectrum_all_1729_full,svr_gammafactor1,svr,0.05979459551311688
Mn_spectrum_all_1729_full,extratrees_leaf2,extra_trees,0.061669194214130585
Mn_spectrum_all_1729_full,extratrees_leaf8,extra_trees,0.06698399889678423
Fe_primary_1729_white_line,ridge_alpha1,ridge,0.21636187366275852
Fe_primary_1729_white_line,ridge_alpha100,ridge,0.2160614640436767
Fe_primary_1729_white_line,svr_gammafactor0.1,svr,0.20777522318712682
Fe_primary_1729_white_line,svr_gammafactor1,svr,0.20044807487220895
Fe_primary_1729_white_line,extratrees_leaf2,extra_trees,0.20791016726842537
Fe_primary_1729_white_line,extratrees_leaf8,extra_trees,0.20747614752638693
Fe_primary_1729_full,ridge_alpha1,ridge,0.15493426684938394
Fe_primary_1729_full,ridge_alpha100,ridge,0.15462760859234606
Fe_primary_1729_full,svr_gammafactor0.1,svr,0.12307337369205894
Fe_primary_1729_full,svr_gammafactor1,svr,0.10583662051825
Fe_primary_1729_full,extratrees_leaf2,extra_trees,0.100109788487357
Fe_primary_1729_full,extratrees_leaf8,extra_trees,0.10634658595741427
Fe_primary_2718_white_line,ridge_alpha1,ridge,0.2171876870834674
Fe_primary_2718_white_line,ridge_alpha100,ridge,0.21707662117925625
Fe_primary_2718_white_line,svr_gammafactor0.1,svr,0.2129826420837443
Fe_primary_2718_white_line,svr_gammafactor1,svr,0.2030577375879264
Fe_primary_2718_white_line,extratrees_leaf2,extra_trees,0.21095445778075764
Fe_primary_2718_white_line,extratrees_leaf8,extra_trees,0.21130287398385617
Fe_primary_2718_full,ridge_alpha1,ridge,0.1562312112284179
Fe_primary_2718_full,ridge_alpha100,ridge,0.15562416796826253
Fe_primary_2718_full,svr_gammafactor0.1,svr,0.1302565736212456
Fe_primary_2718_full,svr_gammafactor1,svr,0.11408602559781228
Fe_primary_2718_full,extratrees_leaf2,extra_trees,0.10779369349884144
Fe_primary_2718_full,extratrees_leaf8,extra_trees,0.11471881019877972
Fe_primary_31415_white_line,ridge_alpha1,ridge,0.21692348598220598
Fe_primary_31415_white_line,ridge_alpha100,ridge,0.21689276548873676
Fe_primary_31415_white_line,svr_gammafactor0.1,svr,0.21112624529171461
Fe_primary_31415_white_line,svr_gammafactor1,svr,0.19973945964793302
Fe_primary_31415_white_line,extratrees_leaf2,extra_trees,0.20688617167812698
Fe_primary_31415_white_line,extratrees_leaf8,extra_trees,0.20593893239113634
Fe_primary_31415_full,ridge_alpha1,ridge,0.15265025956357545
Fe_primary_31415_full,ridge_alpha100,ridge,0.15565499792011867
Fe_primary_31415_full,svr_gammafactor0.1,svr,0.1261597498124838
Fe_primary_31415_full,svr_gammafactor1,svr,0.10517679004856366
Fe_primary_31415_full,extratrees_leaf2,extra_trees,0.10953437581590143
Fe_primary_31415_full,extratrees_leaf8,extra_trees,0.1123841414482646
Fe_primary_57721_white_line,ridge_alpha1,ridge,0.20639386501261217
Fe_primary_57721_white_line,ridge_alpha100,ridge,0.20638382049065482
Fe_primary_57721_white_line,svr_gammafactor0.1,svr,0.19814050087371737
Fe_primary_57721_white_line,svr_gammafactor1,svr,0.19738296304803118
Fe_primary_57721_white_line,extratrees_leaf2,extra_trees,0.20077589673879015
Fe_primary_57721_white_line,extratrees_leaf8,extra_trees,0.19852365812091974
Fe_primary_57721_full,ridge_alpha1,ridge,0.14522998863344488
Fe_primary_57721_full,ridge_alpha100,ridge,0.14588942415885683
Fe_primary_57721_full,svr_gammafactor0.1,svr,0.12168591888881093
Fe_primary_57721_full,svr_gammafactor1,svr,0.10931918116327258
Fe_primary_57721_full,extratrees_leaf2,extra_trees,0.10129968477775826
Fe_primary_57721_full,extratrees_leaf8,extra_trees,0.10546365483818533
Fe_primary_81173_white_line,ridge_alpha1,ridge,0.22765200834539637
Fe_primary_81173_white_line,ridge_alpha100,ridge,0.22759451383113155
Fe_primary_81173_white_line,svr_gammafactor0.1,svr,0.2239969523428561
Fe_primary_81173_white_line,svr_gammafactor1,svr,0.2164418050124627
Fe_primary_81173_white_line,extratrees_leaf2,extra_trees,0.21538263443006414
Fe_primary_81173_white_line,extratrees_leaf8,extra_trees,0.21745090891254384
Fe_primary_81173_full,ridge_alpha1,ridge,0.16330426883530838
Fe_primary_81173_full,ridge_alpha100,ridge,0.16012791230973833
Fe_primary_81173_full,svr_gammafactor0.1,svr,0.13257612900154273
Fe_primary_81173_full,svr_gammafactor1,svr,0.11574355814445945
Fe_primary_81173_full,extratrees_leaf2,extra_trees,0.10600598461518206
Fe_primary_81173_full,extratrees_leaf8,extra_trees,0.11537283167868813
Fe_unit_peak_normalized_1729_white_line,ridge_alpha1,ridge,0.21636187366275852
Fe_unit_peak_normalized_1729_white_line,ridge_alpha100,ridge,0.2160614640436767
Fe_unit_peak_normalized_1729_white_line,svr_gammafactor0.1,svr,0.20777522318712682
Fe_unit_peak_normalized_1729_white_line,svr_gammafactor1,svr,0.20044807487220895
Fe_unit_peak_normalized_1729_white_line,extratrees_leaf2,extra_trees,0.20791016726842537
Fe_unit_peak_normalized_1729_white_line,extratrees_leaf8,extra_trees,0.20747614752638693
Fe_unit_peak_normalized_1729_full,ridge_alpha1,ridge,0.15233608567709764
Fe_unit_peak_normalized_1729_full,ridge_alpha100,ridge,0.15298716276348506
Fe_unit_peak_normalized_1729_full,svr_gammafactor0.1,svr,0.12554871120264174
Fe_unit_peak_normalized_1729_full,svr_gammafactor1,svr,0.10921195697580174
Fe_unit_peak_normalized_1729_full,extratrees_leaf2,extra_trees,0.10785108403979363
Fe_unit_peak_normalized_1729_full,extratrees_leaf8,extra_trees,0.11512323329976044
Fe_spectrum_identified_1729_white_line,ridge_alpha1,ridge,0.21232219858200063
Fe_spectrum_identified_1729_white_line,ridge_alpha100,ridge,0.21205545168556567
Fe_spectrum_identified_1729_white_line,svr_gammafactor0.1,svr,0.20483173005271826
Fe_spectrum_identified_1729_white_line,svr_gammafactor1,svr,0.1958885095059502
Fe_spectrum_identified_1729_white_line,extratrees_leaf2,extra_trees,0.20036147559924442
Fe_spectrum_identified_1729_white_line,extratrees_leaf8,extra_trees,0.2026025784472984
Fe_spectrum_identified_1729_full,ridge_alpha1,ridge,0.15769721696185132
Fe_spectrum_identified_1729_full,ridge_alpha100,ridge,0.15530997665433433
Fe_spectrum_identified_1729_full,svr_gammafactor0.1,svr,0.12294290088904879
Fe_spectrum_identified_1729_full,svr_gammafactor1,svr,0.10794009639453132
Fe_spectrum_identified_1729_full,extratrees_leaf2,extra_trees,0.10375173884431667
Fe_spectrum_identified_1729_full,extratrees_leaf8,extra_trees,0.10952051173422779
Fe_spectrum_all_1729_white_line,ridge_alpha1,ridge,0.20755289971289187
Fe_spectrum_all_1729_white_line,ridge_alpha100,ridge,0.20754775989869384
Fe_spectrum_all_1729_white_line,svr_gammafactor0.1,svr,0.19350088539708155
Fe_spectrum_all_1729_white_line,svr_gammafactor1,svr,0.19079381930078987
Fe_spectrum_all_1729_white_line,extratrees_leaf2,extra_trees,0.20407677614612352
Fe_spectrum_all_1729_white_line,extratrees_leaf8,extra_trees,0.20059023919194244
Fe_spectrum_all_1729_full,ridge_alpha1,ridge,0.1511023649973505
Fe_spectrum_all_1729_full,ridge_alpha100,ridge,0.15139438229639335
Fe_spectrum_all_1729_full,svr_gammafactor0.1,svr,0.11502090358007852
Fe_spectrum_all_1729_full,svr_gammafactor1,svr,0.09718045248099848
Fe_spectrum_all_1729_full,extratrees_leaf2,extra_trees,0.09463890081377695
Fe_spectrum_all_1729_full,extratrees_leaf8,extra_trees,0.10266745025176703
Co_primary_1729_white_line,ridge_alpha1,ridge,0.14819440274745782
Co_primary_1729_white_line,ridge_alpha100,ridge,0.1479469146021834
Co_primary_1729_white_line,svr_gammafactor0.1,svr,0.145540598780412
Co_primary_1729_white_line,svr_gammafactor1,svr,0.14150666497495576
Co_primary_1729_white_line,extratrees_leaf2,extra_trees,0.15323548898787634
Co_primary_1729_white_line,extratrees_leaf8,extra_trees,0.14808846980053247
Co_primary_1729_full,ridge_alpha1,ridge,0.13026698275784648
Co_primary_1729_full,ridge_alpha100,ridge,0.12402956227497956
Co_primary_1729_full,svr_gammafactor0.1,svr,0.09519934747154322
Co_primary_1729_full,svr_gammafactor1,svr,0.08948759800205608
Co_primary_1729_full,extratrees_leaf2,extra_trees,0.08227893639089587
Co_primary_1729_full,extratrees_leaf8,extra_trees,0.0824961350903834
Co_primary_2718_white_line,ridge_alpha1,ridge,0.15853455929496008
Co_primary_2718_white_line,ridge_alpha100,ridge,0.15852329135060053
Co_primary_2718_white_line,svr_gammafactor0.1,svr,0.1611015138292651
Co_primary_2718_white_line,svr_gammafactor1,svr,0.16096345434109455
Co_primary_2718_white_line,extratrees_leaf2,extra_trees,0.16827459948580706
Co_primary_2718_white_line,extratrees_leaf8,extra_trees,0.16108821901015496
Co_primary_2718_full,ridge_alpha1,ridge,0.1418362032194286
Co_primary_2718_full,ridge_alpha100,ridge,0.14166048907320541
Co_primary_2718_full,svr_gammafactor0.1,svr,0.10877419129322803
Co_primary_2718_full,svr_gammafactor1,svr,0.08540971905745388
Co_primary_2718_full,extratrees_leaf2,extra_trees,0.09276322450305073
Co_primary_2718_full,extratrees_leaf8,extra_trees,0.1001249107627461
Co_primary_31415_white_line,ridge_alpha1,ridge,0.14354512379068948
Co_primary_31415_white_line,ridge_alpha100,ridge,0.14337577461688042
Co_primary_31415_white_line,svr_gammafactor0.1,svr,0.1386419170710202
Co_primary_31415_white_line,svr_gammafactor1,svr,0.13671724646333017
Co_primary_31415_white_line,extratrees_leaf2,extra_trees,0.14665897070316664
Co_primary_31415_white_line,extratrees_leaf8,extra_trees,0.14187956384734685
Co_primary_31415_full,ridge_alpha1,ridge,0.144119621822334
Co_primary_31415_full,ridge_alpha100,ridge,0.13857610214234967
Co_primary_31415_full,svr_gammafactor0.1,svr,0.0962470351292399
Co_primary_31415_full,svr_gammafactor1,svr,0.08747713994936698
Co_primary_31415_full,extratrees_leaf2,extra_trees,0.08528805096505855
Co_primary_31415_full,extratrees_leaf8,extra_trees,0.08730598062374662
Co_primary_57721_white_line,ridge_alpha1,ridge,0.15067606633617536
Co_primary_57721_white_line,ridge_alpha100,ridge,0.15043875548932156
Co_primary_57721_white_line,svr_gammafactor0.1,svr,0.14836067735336067
Co_primary_57721_white_line,svr_gammafactor1,svr,0.14943082479599612
Co_primary_57721_white_line,extratrees_leaf2,extra_trees,0.14780609312927181
Co_primary_57721_white_line,extratrees_leaf8,extra_trees,0.14824159530660605
Co_primary_57721_full,ridge_alpha1,ridge,0.14860240090369142
Co_primary_57721_full,ridge_alpha100,ridge,0.13635525044299274
Co_primary_57721_full,svr_gammafactor0.1,svr,0.0981402096609617
Co_primary_57721_full,svr_gammafactor1,svr,0.07803597589648281
Co_primary_57721_full,extratrees_leaf2,extra_trees,0.07448716548505306
Co_primary_57721_full,extratrees_leaf8,extra_trees,0.08307627089713811
Co_primary_81173_white_line,ridge_alpha1,ridge,0.1591564276721478
Co_primary_81173_white_line,ridge_alpha100,ridge,0.15872372842938384
Co_primary_81173_white_line,svr_gammafactor0.1,svr,0.15503426110197738
Co_primary_81173_white_line,svr_gammafactor1,svr,0.15069672826516123
Co_primary_81173_white_line,extratrees_leaf2,extra_trees,0.1664095178392719
Co_primary_81173_white_line,extratrees_leaf8,extra_trees,0.15925772568413143
Co_primary_81173_full,ridge_alpha1,ridge,0.12990228303413862
Co_primary_81173_full,ridge_alpha100,ridge,0.12980165546270522
Co_primary_81173_full,svr_gammafactor0.1,svr,0.1016563706102795
Co_primary_81173_full,svr_gammafactor1,svr,0.07954885801181834
Co_primary_81173_full,extratrees_leaf2,extra_trees,0.0833607270094417
Co_primary_81173_full,extratrees_leaf8,extra_trees,0.08591346306503359
Co_unit_peak_normalized_1729_white_line,ridge_alpha1,ridge,0.14819440274745782
Co_unit_peak_normalized_1729_white_line,ridge_alpha100,ridge,0.1479469146021834
Co_unit_peak_normalized_1729_white_line,svr_gammafactor0.1,svr,0.145540598780412
Co_unit_peak_normalized_1729_white_line,svr_gammafactor1,svr,0.14150666497495576
Co_unit_peak_normalized_1729_white_line,extratrees_leaf2,extra_trees,0.15323548898787634
Co_unit_peak_normalized_1729_white_line,extratrees_leaf8,extra_trees,0.14808846980053247
Co_unit_peak_normalized_1729_full,ridge_alpha1,ridge,0.1338727446494642
Co_unit_peak_normalized_1729_full,ridge_alpha100,ridge,0.1261936253108348
Co_unit_peak_normalized_1729_full,svr_gammafactor0.1,svr,0.10289700139798098
Co_unit_peak_normalized_1729_full,svr_gammafactor1,svr,0.09435401436769676
Co_unit_peak_normalized_1729_full,extratrees_leaf2,extra_trees,0.08790877893773977
Co_unit_peak_normalized_1729_full,extratrees_leaf8,extra_trees,0.09160689055083948
Co_spectrum_identified_1729_white_line,ridge_alpha1,ridge,0.15980902603172478
Co_spectrum_identified_1729_white_line,ridge_alpha100,ridge,0.15961118715678224
Co_spectrum_identified_1729_white_line,svr_gammafactor0.1,svr,0.15257593296449776
Co_spectrum_identified_1729_white_line,svr_gammafactor1,svr,0.15005544425905673
Co_spectrum_identified_1729_white_line,extratrees_leaf2,extra_trees,0.16238072851299312
Co_spectrum_identified_1729_white_line,extratrees_leaf8,extra_trees,0.1599759796126604
Co_spectrum_identified_1729_full,ridge_alpha1,ridge,0.13930716232915347
Co_spectrum_identified_1729_full,ridge_alpha100,ridge,0.13537158676203154
Co_spectrum_identified_1729_full,svr_gammafactor0.1,svr,0.10303359239596979
Co_spectrum_identified_1729_full,svr_gammafactor1,svr,0.08347022785235503
Co_spectrum_identified_1729_full,extratrees_leaf2,extra_trees,0.08360180414612853
Co_spectrum_identified_1729_full,extratrees_leaf8,extra_trees,0.09068543950820779
Co_spectrum_all_1729_white_line,ridge_alpha1,ridge,0.13625047553335815
Co_spectrum_all_1729_white_line,ridge_alpha100,ridge,0.13596135996273806
Co_spectrum_all_1729_white_line,svr_gammafactor0.1,svr,0.12456731047605489
Co_spectrum_all_1729_white_line,svr_gammafactor1,svr,0.1206088818476791
Co_spectrum_all_1729_white_line,extratrees_leaf2,extra_trees,0.1328625073116516
Co_spectrum_all_1729_white_line,extratrees_leaf8,extra_trees,0.13059770538733104
Co_spectrum_all_1729_full,ridge_alpha1,ridge,0.11640171020942562
Co_spectrum_all_1729_full,ridge_alpha100,ridge,0.11565549651802258
Co_spectrum_all_1729_full,svr_gammafactor0.1,svr,0.08786877554382284
Co_spectrum_all_1729_full,svr_gammafactor1,svr,0.06867626032551417
Co_spectrum_all_1729_full,extratrees_leaf2,extra_trees,0.06857077712920942
Co_spectrum_all_1729_full,extratrees_leaf8,extra_trees,0.07452069216793855
Ni_primary_1729_white_line,ridge_alpha1,ridge,0.10935835510016406
Ni_primary_1729_white_line,ridge_alpha100,ridge,0.1092660977257978
Ni_primary_1729_white_line,svr_gammafactor0.1,svr,0.11269304775550429
Ni_primary_1729_white_line,svr_gammafactor1,svr,0.11345597149674652
Ni_primary_1729_white_line,extratrees_leaf2,extra_trees,0.1101412870133724
Ni_primary_1729_white_line,extratrees_leaf8,extra_trees,0.10818248374605688
Ni_primary_1729_full,ridge_alpha1,ridge,0.10735027487654197
Ni_primary_1729_full,ridge_alpha100,ridge,0.10374935039934403
Ni_primary_1729_full,svr_gammafactor0.1,svr,0.08957723799744921
Ni_primary_1729_full,svr_gammafactor1,svr,0.08321438447614747
Ni_primary_1729_full,extratrees_leaf2,extra_trees,0.08497506108964643
Ni_primary_1729_full,extratrees_leaf8,extra_trees,0.08715145422306096
Ni_primary_2718_white_line,ridge_alpha1,ridge,0.11605778886547508
Ni_primary_2718_white_line,ridge_alpha100,ridge,0.11592377081738961
Ni_primary_2718_white_line,svr_gammafactor0.1,svr,0.11607738833398193
Ni_primary_2718_white_line,svr_gammafactor1,svr,0.11748122641360366
Ni_primary_2718_white_line,extratrees_leaf2,extra_trees,0.12004300355982407
Ni_primary_2718_white_line,extratrees_leaf8,extra_trees,0.11446763863044174
Ni_primary_2718_full,ridge_alpha1,ridge,0.11830976299909572
Ni_primary_2718_full,ridge_alpha100,ridge,0.11402251068411313
Ni_primary_2718_full,svr_gammafactor0.1,svr,0.09410484639924188
Ni_primary_2718_full,svr_gammafactor1,svr,0.08867819216213087
Ni_primary_2718_full,extratrees_leaf2,extra_trees,0.09193957005920182
Ni_primary_2718_full,extratrees_leaf8,extra_trees,0.09499482981257691
Ni_primary_31415_white_line,ridge_alpha1,ridge,0.09483040663794971
Ni_primary_31415_white_line,ridge_alpha100,ridge,0.09482360750923194
Ni_primary_31415_white_line,svr_gammafactor0.1,svr,0.09190698457704637
Ni_primary_31415_white_line,svr_gammafactor1,svr,0.09638904612512446
Ni_primary_31415_white_line,extratrees_leaf2,extra_trees,0.10432094955923406
Ni_primary_31415_white_line,extratrees_leaf8,extra_trees,0.09515743052596544
Ni_primary_31415_full,ridge_alpha1,ridge,0.10143839463377256
Ni_primary_31415_full,ridge_alpha100,ridge,0.09701479303778164
Ni_primary_31415_full,svr_gammafactor0.1,svr,0.07498943324991876
Ni_primary_31415_full,svr_gammafactor1,svr,0.0695290674126623
Ni_primary_31415_full,extratrees_leaf2,extra_trees,0.0753188544696507
Ni_primary_31415_full,extratrees_leaf8,extra_trees,0.07686703579945145
Ni_primary_57721_white_line,ridge_alpha1,ridge,0.09865858259804935
Ni_primary_57721_white_line,ridge_alpha100,ridge,0.09872885434309336
Ni_primary_57721_white_line,svr_gammafactor0.1,svr,0.10027673560652334
Ni_primary_57721_white_line,svr_gammafactor1,svr,0.09954221232617022
Ni_primary_57721_white_line,extratrees_leaf2,extra_trees,0.09769882985879126
Ni_primary_57721_white_line,extratrees_leaf8,extra_trees,0.09745783453365282
Ni_primary_57721_full,ridge_alpha1,ridge,0.09792348255037611
Ni_primary_57721_full,ridge_alpha100,ridge,0.09222259974277847
Ni_primary_57721_full,svr_gammafactor0.1,svr,0.07509780379102265
Ni_primary_57721_full,svr_gammafactor1,svr,0.0656255286714097
Ni_primary_57721_full,extratrees_leaf2,extra_trees,0.07141019532514743
Ni_primary_57721_full,extratrees_leaf8,extra_trees,0.07684933553684443
Ni_primary_81173_white_line,ridge_alpha1,ridge,0.09237519878800862
Ni_primary_81173_white_line,ridge_alpha100,ridge,0.0922153827145648
Ni_primary_81173_white_line,svr_gammafactor0.1,svr,0.0901001311076337
Ni_primary_81173_white_line,svr_gammafactor1,svr,0.09147847989329533
Ni_primary_81173_white_line,extratrees_leaf2,extra_trees,0.0941378441995717
Ni_primary_81173_white_line,extratrees_leaf8,extra_trees,0.09163815103084151
Ni_primary_81173_full,ridge_alpha1,ridge,0.09641956413111154
Ni_primary_81173_full,ridge_alpha100,ridge,0.09170806329569793
Ni_primary_81173_full,svr_gammafactor0.1,svr,0.07053131644390884
Ni_primary_81173_full,svr_gammafactor1,svr,0.0639715487482161
Ni_primary_81173_full,extratrees_leaf2,extra_trees,0.06646870435828979
Ni_primary_81173_full,extratrees_leaf8,extra_trees,0.07071757159276416
Ni_unit_peak_normalized_1729_white_line,ridge_alpha1,ridge,0.10935835510016406
Ni_unit_peak_normalized_1729_white_line,ridge_alpha100,ridge,0.1092660977257978
Ni_unit_peak_normalized_1729_white_line,svr_gammafactor0.1,svr,0.11269304775550429
Ni_unit_peak_normalized_1729_white_line,svr_gammafactor1,svr,0.11345597149674652
Ni_unit_peak_normalized_1729_white_line,extratrees_leaf2,extra_trees,0.1101412870133724
Ni_unit_peak_normalized_1729_white_line,extratrees_leaf8,extra_trees,0.10818248374605688
Ni_unit_peak_normalized_1729_full,ridge_alpha1,ridge,0.10515115098467376
Ni_unit_peak_normalized_1729_full,ridge_alpha100,ridge,0.10180298308016116
Ni_unit_peak_normalized_1729_full,svr_gammafactor0.1,svr,0.09307339289970411
Ni_unit_peak_normalized_1729_full,svr_gammafactor1,svr,0.08151636952632657
Ni_unit_peak_normalized_1729_full,extratrees_leaf2,extra_trees,0.08749149003667646
Ni_unit_peak_normalized_1729_full,extratrees_leaf8,extra_trees,0.09172537160918566
Ni_spectrum_identified_1729_white_line,ridge_alpha1,ridge,0.09981009038186145
Ni_spectrum_identified_1729_white_line,ridge_alpha100,ridge,0.09985154363824847
Ni_spectrum_identified_1729_white_line,svr_gammafactor0.1,svr,0.09884280345629934
Ni_spectrum_identified_1729_white_line,svr_gammafactor1,svr,0.09636428347505377
Ni_spectrum_identified_1729_white_line,extratrees_leaf2,extra_trees,0.09759948857140402
Ni_spectrum_identified_1729_white_line,extratrees_leaf8,extra_trees,0.0985297921561148
Ni_spectrum_identified_1729_full,ridge_alpha1,ridge,0.08953746435102185
Ni_spectrum_identified_1729_full,ridge_alpha100,ridge,0.08938539820206083
Ni_spectrum_identified_1729_full,svr_gammafactor0.1,svr,0.07425637932944025
Ni_spectrum_identified_1729_full,svr_gammafactor1,svr,0.0648637706868353
Ni_spectrum_identified_1729_full,extratrees_leaf2,extra_trees,0.06804427316958993
Ni_spectrum_identified_1729_full,extratrees_leaf8,extra_trees,0.0742635953884399
Ni_spectrum_all_1729_white_line,ridge_alpha1,ridge,0.10736665679865019
Ni_spectrum_all_1729_white_line,ridge_alpha100,ridge,0.10732594773155242
Ni_spectrum_all_1729_white_line,svr_gammafactor0.1,svr,0.10343615276829136
Ni_spectrum_all_1729_white_line,svr_gammafactor1,svr,0.10114070232113945
Ni_spectrum_all_1729_white_line,extratrees_leaf2,extra_trees,0.10616134818624973
Ni_spectrum_all_1729_white_line,extratrees_leaf8,extra_trees,0.10557451985691019
Ni_spectrum_all_1729_full,ridge_alpha1,ridge,0.1035194575997284
Ni_spectrum_all_1729_full,ridge_alpha100,ridge,0.10193216710547814
Ni_spectrum_all_1729_full,svr_gammafactor0.1,svr,0.07896945972375334
Ni_spectrum_all_1729_full,svr_gammafactor1,svr,0.0594179496891885
Ni_spectrum_all_1729_full,extratrees_leaf2,extra_trees,0.06630948398501
Ni_spectrum_all_1729_full,extratrees_leaf8,extra_trees,0.07328547631415781
Cu_primary_1729_white_line,ridge_alpha1,ridge,0.18173203025893275
Cu_primary_1729_white_line,ridge_alpha100,ridge,0.18172681796112367
Cu_primary_1729_white_line,svr_gammafactor0.1,svr,0.17619308406122114
Cu_primary_1729_white_line,svr_gammafactor1,svr,0.17707084035784917
Cu_primary_1729_white_line,extratrees_leaf2,extra_trees,0.18174412217912597
Cu_primary_1729_white_line,extratrees_leaf8,extra_trees,0.18096632669567936
Cu_primary_1729_full,ridge_alpha1,ridge,0.13735063825032406
Cu_primary_1729_full,ridge_alpha100,ridge,0.1411309878424303
Cu_primary_1729_full,svr_gammafactor0.1,svr,0.1178235440765225
Cu_primary_1729_full,svr_gammafactor1,svr,0.08429384343564737
Cu_primary_1729_full,extratrees_leaf2,extra_trees,0.09729554287555124
Cu_primary_1729_full,extratrees_leaf8,extra_trees,0.1074922259309526
Cu_primary_2718_white_line,ridge_alpha1,ridge,0.16967864959130874
Cu_primary_2718_white_line,ridge_alpha100,ridge,0.16932763183001637
Cu_primary_2718_white_line,svr_gammafactor0.1,svr,0.16566517033505926
Cu_primary_2718_white_line,svr_gammafactor1,svr,0.1680700929290625
Cu_primary_2718_white_line,extratrees_leaf2,extra_trees,0.16795826728453586
Cu_primary_2718_white_line,extratrees_leaf8,extra_trees,0.16852833661715663
Cu_primary_2718_full,ridge_alpha1,ridge,0.142252502535482
Cu_primary_2718_full,ridge_alpha100,ridge,0.14243122989009327
Cu_primary_2718_full,svr_gammafactor0.1,svr,0.11554641631692589
Cu_primary_2718_full,svr_gammafactor1,svr,0.08618172074845874
Cu_primary_2718_full,extratrees_leaf2,extra_trees,0.09043663264271133
Cu_primary_2718_full,extratrees_leaf8,extra_trees,0.1045622956428463
Cu_primary_31415_white_line,ridge_alpha1,ridge,0.16350750656712457
Cu_primary_31415_white_line,ridge_alpha100,ridge,0.16383534499127977
Cu_primary_31415_white_line,svr_gammafactor0.1,svr,0.15589249225072863
Cu_primary_31415_white_line,svr_gammafactor1,svr,0.15457154179949356
Cu_primary_31415_white_line,extratrees_leaf2,extra_trees,0.1646859721584048
Cu_primary_31415_white_line,extratrees_leaf8,extra_trees,0.1646340526650699
Cu_primary_31415_full,ridge_alpha1,ridge,0.13437609253493984
Cu_primary_31415_full,ridge_alpha100,ridge,0.1347715143450402
Cu_primary_31415_full,svr_gammafactor0.1,svr,0.11129644660885271
Cu_primary_31415_full,svr_gammafactor1,svr,0.09321041559051932
Cu_primary_31415_full,extratrees_leaf2,extra_trees,0.09377264707940866
Cu_primary_31415_full,extratrees_leaf8,extra_trees,0.10516114445145035
Cu_primary_57721_white_line,ridge_alpha1,ridge,0.16139783022656223
Cu_primary_57721_white_line,ridge_alpha100,ridge,0.16159633423693995
Cu_primary_57721_white_line,svr_gammafactor0.1,svr,0.14689266664226158
Cu_primary_57721_white_line,svr_gammafactor1,svr,0.14945283466223633
Cu_primary_57721_white_line,extratrees_leaf2,extra_trees,0.1650560231484254
Cu_primary_57721_white_line,extratrees_leaf8,extra_trees,0.16295464908202048
Cu_primary_57721_full,ridge_alpha1,ridge,0.1281473545488535
Cu_primary_57721_full,ridge_alpha100,ridge,0.1329597687848539
Cu_primary_57721_full,svr_gammafactor0.1,svr,0.11015951294452474
Cu_primary_57721_full,svr_gammafactor1,svr,0.08249079790245285
Cu_primary_57721_full,extratrees_leaf2,extra_trees,0.09855377956436363
Cu_primary_57721_full,extratrees_leaf8,extra_trees,0.10697600417249824
Cu_primary_81173_white_line,ridge_alpha1,ridge,0.16342777622763613
Cu_primary_81173_white_line,ridge_alpha100,ridge,0.16352441678391752
Cu_primary_81173_white_line,svr_gammafactor0.1,svr,0.17090066447983
Cu_primary_81173_white_line,svr_gammafactor1,svr,0.17550541991585503
Cu_primary_81173_white_line,extratrees_leaf2,extra_trees,0.18435103413507484
Cu_primary_81173_white_line,extratrees_leaf8,extra_trees,0.17348833236425376
Cu_primary_81173_full,ridge_alpha1,ridge,0.13583276392388605
Cu_primary_81173_full,ridge_alpha100,ridge,0.13628125225183418
Cu_primary_81173_full,svr_gammafactor0.1,svr,0.11067034719182509
Cu_primary_81173_full,svr_gammafactor1,svr,0.0799638507345047
Cu_primary_81173_full,extratrees_leaf2,extra_trees,0.09896609951931803
Cu_primary_81173_full,extratrees_leaf8,extra_trees,0.11150706229232632
Cu_unit_peak_normalized_1729_white_line,ridge_alpha1,ridge,0.18173203025893275
Cu_unit_peak_normalized_1729_white_line,ridge_alpha100,ridge,0.18172681796112367
Cu_unit_peak_normalized_1729_white_line,svr_gammafactor0.1,svr,0.17619308406122114
Cu_unit_peak_normalized_1729_white_line,svr_gammafactor1,svr,0.17707084035784917
Cu_unit_peak_normalized_1729_white_line,extratrees_leaf2,extra_trees,0.18174412217912597
Cu_unit_peak_normalized_1729_white_line,extratrees_leaf8,extra_trees,0.18096632669567936
