energy_eV,weighted_0,weighted_1,weighted_2,mixture
959.9,0.3506926987185545,0.3219852544583756,0.2636053115152422,0.9362832646921724
960.0,0.3494021922678422,0.3223047357227328,0.2639847262218412,0.9356916542124162
960.1,0.3480643340431672,0.3226497376537121,0.2643601211110917,0.9350741928079711
960.2,0.34658032077592416,0.3229771216304636,0.2647719778264456,0.9343294202328334
960.3,0.3450335817821404,0.3232029754475504,0.2653070293476338,0.9335435865773245
960.4,0.3434786416069014,0.32330180400339853,0.2660672723442622,0.9328477179545621
960.5,0.3418365535237641,0.3233548051379641,0.26685602789801477,0.932047386559743
960.6,0.34023907209380294,0.3233935863247888,0.267644783451768,0.9312774418703598
960.7,0.33870446181919855,0.32332563783821944,0.26843353900552047,0.9304636386629385
960.8,0.33717906542080994,0.32305650916038176,0.2693633677308779,0.9295989423120695
960.9,0.3356536690224197,0.32266292316516293,0.27035906844135926,0.9286756606289419
961.0,0.3341620179936355,0.3222130177825045,0.27139836678275525,0.9277734025588953
961.1,0.3327837954566083,0.32174309961209624,0.2724427430808263,0.9269696381495308
961.2,0.33145505039621737,0.32113293624323014,0.27349649976595186,0.9260844864053994
961.3,0.33007401357280164,0.320341970113258,0.2745720073323337,0.9249879910183934
961.4,0.3286476657868358,0.31948625121428026,0.27570166303224397,0.92383558003336
961.5,0.32729600981982115,0.31859642518617287,0.2768504784856439,0.922742913491638
961.6,0.3260511937919386,0.31769210705220635,0.27800095165585026,0.9217442524999951
961.7,0.32483908295479985,0.316779078728811,0.2791741062870369,0.9207922679706477
961.8,0.3236269721176616,0.31585802596102225,0.2803196558070194,0.9198046538857032
961.9,0.322414861280522,0.314931839810106,0.28137248154590394,0.918719182636532
962.0,0.32133763022355677,0.3140133486967557,0.28238809246082325,0.9177390713811358
962.1,0.32036743566711,0.31316398055791367,0.283393432782497,0.9169248490075206
962.2,0.31939550526658655,0.31244445245079056,0.2843978400760196,0.9162377977933966
962.3,0.318412714793525,0.31182761502873974,0.2853753364195415,0.9156156662418062
962.4,0.3174299243204623,0.31124213796508426,0.2863021120730072,0.9149741743585538
962.5,0.31654396323997835,0.3106590380112235,0.2871159628924985,0.9143189641437004
962.6,0.3157305970351819,0.31012683798116364,0.28790444618295785,0.9137618811993033
962.7,0.314928931501464,0.30981130846985844,0.28868809278652474,0.9134283327578472
962.8,0.3141272659677463,0.3097237242156144,0.2894712814791368,0.9133222716624975
962.9,0.3133256004340278,0.30963613996137007,0.29031450600457825,0.9132762463999762
963.0,0.3125452754887045,0.3095485557071258,0.2912048270558608,0.9132986582516911
963.1,0.3117847415488346,0.30953496150751575,0.29215891575057484,0.9134786188069253
963.2,0.3110287395869372,0.3096726971152217,0.29312097650329233,0.9138224132054513
963.3,0.31027273762504015,0.3099176494427478,0.2940809816592308,0.9142713687270188
963.4,0.30951673566314214,0.31020646861378637,0.29503402940456674,0.9147572336814953
963.5,0.30876107903072214,0.3104978397854171,0.29606948923177734,0.9153284080479166
963.6,0.30800586080701653,0.3108333841950206,0.29716276120441504,0.9160020062064522
963.7,0.30725077678631224,0.3112713245190216,0.2983163509301355,0.9168384522354693
963.8,0.3064956927656081,0.3118139465066161,0.2994773020648318,0.9177869413370561
963.9,0.30578812558262863,0.31240830703486805,0.3006382531995298,0.9188346858170264
964.0,0.305131664207374,0.31298017505108544,0.3017992043342254,0.9199110435926849
964.1,0.3045541510406761,0.31350634149974216,0.30297035028795444,0.9210308428283727
964.2,0.3040102417452096,0.3140624108940469,0.30414558648152373,0.9222182391207803
964.3,0.3034663324497433,0.3146919516786266,0.3053151705388968,0.9234734546672667
964.4,0.30292242315427625,0.31533822152979407,0.3063875850754494,0.9246482297595198
964.5,0.3023785138588101,0.31599322134682256,0.3074047723080392,0.9257765075136718
964.6,0.3019571281504076,0.31665176399157957,0.3084162201502325,0.9270251122922197
964.7,0.3016295457318794,0.3173184441636266,0.3092318050564062,0.9281797949519122
964.8,0.30137721672799,0.31801477988513155,0.30992892398614996,0.9293209205992716
964.9,0.30115551139532765,0.3187179912874784,0.31060634400453224,0.9304798466873383
965.0,0.3009338060626656,0.31936521284431524,0.31128278404026494,0.9315818029472458
965.1,0.3007468469367355,0.31998165462016614,0.3119592240759982,0.9326877256328998
965.2,0.300662855671074,0.32060116435526026,0.3126356641117308,0.933899684138065
965.3,0.30062268746864934,0.3212276840863322,0.3130639833079175,0.934914354862899
965.4,0.3005825192662247,0.3218640238968307,0.31332904213095614,0.9357755852940116
965.5,0.30054235106380006,0.3225078830080061,0.31356111878157616,0.9366113528533824
965.6,0.3005123427571685,0.3231518071858739,0.31379110453971554,0.9374552544827579
965.7,0.30060748368458073,0.32379138960137777,0.3140210902978547,0.9384199635838131
965.8,0.300801013096561,0.32439181960935976,0.31425107605599406,0.9394439087619149
965.9,0.3010134042203641,0.3249123132151117,0.3145231244436394,0.9404488418791151
966.0,0.3012257953441669,0.32537581484375305,0.31482587407401474,0.9414274842619347
966.1,0.3014381864679695,0.3258266283309226,0.3151402349797082,0.9424050497786003
966.2,0.30165057759177244,0.32627704479886105,0.31541142228740926,0.9433390446780427
966.3,0.3019408213823569,0.3267274612667996,0.3156475740112342,0.9443158566603908
966.4,0.3022871168191192,0.3271413727294651,0.31585974182830406,0.9452882313768882
966.5,0.30264533187760145,0.3274645800319826,0.31610643243328784,0.9462163443428719
966.6,0.30305468130135815,0.3277215546141138,0.31638415870364694,0.9471603946191189
966.7,0.30348938939245995,0.32795545119437186,0.3166880812020738,0.9481329217889056
966.8,0.3039240974835616,0.3281635096241382,0.3169950932688072,0.949082700376507
966.9,0.304404290177777,0.32835560806748026,0.31730210533554104,0.9500620035807983
967.0,0.3049118695170784,0.3285136372668478,0.31760911740227415,0.9510346241862003
967.1,0.3054214863748313,0.3285830775327843,0.317914317117852,0.9519188810254676
967.2,0.305931103232585,0.3285929735206076,0.31821773678484666,0.9527418135380392
967.3,0.30644072009033857,0.3286001849949846,0.3185179035360339,0.9535588086213571
967.4,0.30695033694809265,0.32860718914650233,0.3188176552123142,0.9543751813069091
967.5,0.30748600128786335,0.3286141932980201,0.3191174068885938,0.9552176014744773
967.6,0.3080392367709814,0.32860192486341133,0.3194171585648736,0.9560583201992664
967.7,0.3085946115462169,0.3285370700830304,0.3197178985687099,0.9568495801979573
967.8,0.3091499863214523,0.32843487517373937,0.3200203395338987,0.9576052010290903
967.9,0.30970536109668834,0.32833042715740873,0.32033461093150656,0.9583703991856036
968.0,0.3102607358719235,0.3282257526202468,0.3206552662259729,0.9591417547181431
968.1,0.31086931746593927,0.32812107808308477,0.3209837105556833,0.9599741061047073
968.2,0.3115249878676067,0.32802137743638154,0.32137091880321017,0.9609172841071985
968.3,0.3121907960566609,0.3279359609126269,0.32176600764556584,0.9618927646148536
968.4,0.3128537793323749,0.327862355776982,0.322161859180026,0.9628779942893828
968.5,0.3135129009420404,0.32779826013383184,0.32257441440540374,0.9638855754812758
968.6,0.3141707828871532,0.327755488048963,0.32299314109412386,0.96491941203024
968.7,0.31493535404327355,0.3277333972137938,0.32341575250050636,0.9660845037575737
968.8,0.31588528423263423,0.3277350684433003,0.32383882097411915,0.9674591736500537
968.9,0.31690238911039503,0.32778624746052226,0.32426188944773254,0.9689505260186497
969.0,0.31791949398815433,0.3278889252461944,0.3246862686202409,0.9704946878545897
969.1,0.31893659886591275,0.32801422951995945,0.3251707554087656,0.9721215837946379
969.2,0.3199537037436727,0.32814287904701345,0.3256845195701746,0.9737811023608607
969.3,0.32097901097233816,0.3282715285740674,0.32622097623703145,0.975471515783437
969.4,0.3221928772414553,0.3284116543224917,0.32676013488341166,0.9773646664473588
969.5,0.3235017032371815,0.3285886774738754,0.32729929352979076,0.9793896742408477
969.6,0.3248105292329067,0.3288270824939607,0.32783845217617025,0.9814760639030377
969.7,0.3261193552286339,0.3291140604343601,0.3283776108225493,0.9836110264855433
969.8,0.32742818122436057,0.32940938589813834,0.3289173325064983,0.9857548996289971
969.9,0.32873700722008875,0.32970471136191704,0.32945770942403413,0.9878994280060398
970.0,0.33,0.33,0.33,0.99
